feature,gain,weight,cover
DIFF_MISC_PITP_roll10_std,1529.91552734375,19.0,880.7894897460938
DIFF_ADV_OFFRTG_roll10_std,1525.8603515625,32.0,3550.375
DIFF_ADV_AST_TO_roll3_mean,1525.5313720703125,25.0,2822.760009765625
DIFF_MISC_OPP_PTS_OFF_TO_roll3_std,1524.674072265625,21.0,1341.6666259765625
DIFF_FF_OPP_FTA_RATE_roll5_std,1522.98779296875,25.0,4119.9599609375
DIFF_FF_OPP_TOV_PCT_roll3_mean,1513.56201171875,36.0,4640.72216796875
DIFF_TRAD_3P_PCT_roll10_mean,1511.8421630859375,54.0,10132.1298828125
DIFF_SCOR_PCTPTS_2PT_MR_roll10_mean,1509.024658203125,23.0,6209.52197265625
YEAR,1506.79296875,69.0,6426.275390625
DIFF_rest_days_roll5_mean,1506.7056884765625,59.0,13867.4580078125
DIFF_TRAD_PF_roll10_mean,1505.713134765625,32.0,8250.84375
DIFF_FF_OPP_EFG_PCT_roll10_mean,1502.98193359375,103.0,13983.330078125
DIFF_TRAD_FG_PCT_roll5_mean,1501.0029296875,23.0,3807.434814453125
DIFF_MISC_OPP_PTS_OFF_TO_roll10_mean,1500.6400146484375,40.0,12178.5751953125
DIFF_TRAD_OREB_roll10_mean,1499.8677978515625,24.0,2257.75
DIFF_FF_FTA_RATE_roll10_mean,1498.004150390625,16.0,2287.125
DIFF_TRAD_FTM_roll5_mean,1497.7947998046875,20.0,7023.14990234375
DIFF_TRAD_3PA_roll5_mean,1493.2490234375,17.0,2653.058837890625
DIFF_MISC_OPP_2ND_PTS_roll3_mean,1482.8067626953125,25.0,2458.919921875
DIFF_FF_OREB_PCT_roll10_mean,1479.019775390625,30.0,6082.033203125
DIFF_MISC_OPP_FBPS_roll10_mean,1474.2781982421875,33.0,6949.8486328125
DIFF_SCOR_PCTPTS_FT_roll5_mean,1473.8828125,22.0,1953.4090576171875
DIFF_SCOR_3FGM__PCTAST_roll5_mean,1473.4488525390625,16.0,1875.9375
DIFF_TRAD_BLK_roll5_std,1470.2974853515625,21.0,2325.47607421875
DIFF_TRAD_3P_PCT_roll3_std,1469.32470703125,36.0,3332.97216796875
DIFF_MISC_OPP_FBPS_roll10_std,1462.3426513671875,24.0,2990.666748046875
DIFF_MISC_OPP_FBPS_roll5_mean,1462.0474853515625,66.0,12295.060546875
DIFF_TRAD_FGM_roll10_std,1457.5537109375,24.0,3926.125
DIFF_MISC_2ND_PTS_roll10_mean,1457.0262451171875,27.0,3844.666748046875
DIFF_ADV_DEFRTG_roll5_std,1453.015869140625,20.0,2555.14990234375
DIFF_TRAD_REB_roll5_mean,1452.3114013671875,18.0,2394.833251953125
DIFF_SCOR_PCTPTS_3PT_roll5_mean,1447.778564453125,15.0,4962.2666015625
DIFF_FF_EFG_PCT_roll5_std,1446.037841796875,17.0,3657.0
DIFF_MISC_FBPS_roll3_std,1445.963134765625,47.0,11114.8505859375
DIFF_MISC_OPP_2ND_PTS_roll10_mean,1445.029296875,45.0,7321.9775390625
DIFF_SCOR_PCTPTS_OFF_TO_roll3_mean,1441.8603515625,20.0,4411.14990234375
DIFF_TRAD_BLK_roll10_std,1439.3023681640625,35.0,4638.1142578125
DIFF_SCOR_PCTPTS_OFF_TO_roll5_mean,1439.1976318359375,21.0,5176.28564453125
DIFF_TRAD_FTA_roll5_std,1436.5374755859375,20.0,8567.5
DIFF_TRAD_3PA_roll3_std,1433.78564453125,37.0,2384.2431640625
DIFF_MISC_FBPS_roll10_std,1428.6126708984375,27.0,2885.5185546875
DIFF_ADV_OFFRTG_roll3_mean,1428.1788330078125,32.0,2386.40625
DIFF_SCOR_FGM__PCTAST_roll10_std,1427.0062255859375,29.0,3426.517333984375
DIFF_SCOR_PCTPTS_PITP_roll10_std,1425.8277587890625,43.0,4211.3955078125
DIFF_ADV_PACE_roll10_std,1425.4422607421875,47.0,6140.93603515625
DIFF_SCOR_PCTPTS_FBPS_roll10_std,1425.1539306640625,28.0,1580.142822265625
DIFF_ADV_OFFRTG_roll5_std,1424.987548828125,55.0,2663.054443359375
DIFF_FF_OPP_EFG_PCT_roll3_mean,1422.730712890625,26.0,4248.4228515625
DIFF_FF_FTA_RATE_roll3_mean,1422.28076171875,11.0,353.18182373046875
DIFF_TRAD_DREB_roll5_std,1422.2508544921875,26.0,6744.96142578125
DIFF_SCOR_PCTPTS_FT_roll3_std,1421.34765625,27.0,3917.814697265625
DIFF_SCOR_FGM__PCTAST_roll5_mean,1421.0013427734375,17.0,1595.3529052734375
DIFF_SCOR_PCTPTS_2PT_roll5_std,1420.19189453125,48.0,7432.1875
DIFF_TRAD_3PM_roll10_mean,1419.8707275390625,12.0,1227.8333740234375
DIFF_FF_TOV_PCT_roll5_std,1419.3238525390625,24.0,3382.166748046875
DIFF_SCOR_3FGM__PCTUAST_roll10_std,1419.1810302734375,17.0,3323.058837890625
DIFF_FF_EFG_PCT_roll3_mean,1418.9908447265625,13.0,2069.076904296875
DIFF_SCOR_2FGM__PCTAST_roll10_std,1418.2230224609375,36.0,3436.638916015625
DIFF_SCOR_3FGM__PCTUAST_roll5_mean,1416.7445068359375,21.0,7322.33349609375
DIFF_SCOR_PCTFGA_2PT_roll5_std,1416.318603515625,28.0,4503.6787109375
DIFF_SCOR_PCTPTS_OFF_TO_roll5_std,1415.6104736328125,31.0,2829.161376953125
DIFF_TRAD_OREB_roll3_std,1415.1385498046875,30.0,2699.933349609375
DIFF_SCOR_PCTPTS_FT_roll5_std,1411.5018310546875,40.0,7508.9248046875
DIFF_TRAD_FT_PCT_roll3_mean,1410.103515625,21.0,1228.7142333984375
DIFF_MISC_OPP_PITP_roll10_std,1407.36572265625,38.0,6856.28955078125
DIFF_FF_FTA_RATE_roll5_std,1406.5438232421875,27.0,4880.29638671875
DIFF_MISC_OPP_FBPS_roll5_std,1405.976318359375,37.0,5205.32421875
DIFF_SCOR_PCTPTS_FBPS_roll3_mean,1405.093017578125,25.0,865.6799926757812
DIFF_SCOR_PCTPTS_3PT_roll10_std,1404.20703125,21.0,5375.33349609375
DIFF_SCOR_PCTPTS_PITP_roll3_std,1402.830078125,18.0,1891.388916015625
DIFF_ADV_PACE_roll10_mean,1400.9052734375,42.0,6784.02392578125
DIFF_SCOR_PCTPTS_PITP_roll5_std,1400.3916015625,35.0,3447.199951171875
DIFF_ADV_TS_PCT_roll5_std,1399.1395263671875,31.0,3962.806396484375
DIFF_TRAD_3P_PCT_roll3_mean,1397.337646484375,54.0,4933.07421875
DIFF_ADV_AST_RATIO_roll3_mean,1396.9400634765625,19.0,8383.7373046875
DIFF_TRAD_FT_PCT_roll10_std,1393.7869873046875,29.0,4164.62060546875
DIFF_TRAD_3PM_roll5_std,1393.703857421875,36.0,3592.5
DIFF_MISC_2ND_PTS_roll10_std,1393.609375,41.0,4117.29248046875
DIFF_SCOR_PCTFGA_3PT_roll10_mean,1393.5302734375,19.0,2706.78955078125
DIFF_FF_OPP_TOV_PCT_roll10_std,1392.201904296875,37.0,4299.67578125
DIFF_SCOR_PCTPTS_3PT_roll3_std,1390.762939453125,18.0,3174.27783203125
DIFF_TRAD_PF_roll3_mean,1390.078125,16.0,5854.5
DIFF_TRAD_FG_PCT_roll5_std,1389.8511962890625,32.0,4000.71875
DIFF_TRAD_AST_roll5_mean,1387.6346435546875,16.0,1564.125
DIFF_FF_OPP_EFG_PCT_roll5_std,1379.404296875,28.0,2934.75
DIFF_TRAD_3PA_roll10_std,1379.061279296875,52.0,6389.615234375
DIFF_MISC_FBPS_roll3_mean,1377.5958251953125,18.0,3640.77783203125
DIFF_TRAD_3PM_roll10_std,1377.2403564453125,31.0,2488.161376953125
DIFF_TRAD_PF_roll10_std,1375.5321044921875,27.0,2639.29638671875
DIFF_TRAD_FGA_roll10_std,1375.168701171875,55.0,6324.25439453125
DIFF_ADV_AST_TO_roll10_mean,1374.48388671875,32.0,3435.25
DIFF_TRAD_FG_PCT_roll3_mean,1374.46923828125,17.0,2166.2353515625
DIFF_SCOR_PCTPTS_3PT_roll5_std,1372.810546875,26.0,1723.230712890625
DIFF_TRAD_3PM_roll5_mean,1372.7132568359375,10.0,1068.0999755859375
DIFF_MISC_OPP_FBPS_roll3_mean,1370.1275634765625,14.0,1595.2142333984375
DIFF_ADV_AST_RATIO_roll5_mean,1369.14013671875,12.0,2223.666748046875
DIFF_SCOR_PCTPTS_3PT_roll10_mean,1369.1016845703125,18.0,1222.111083984375
DIFF_MISC_OPP_FBPS_roll3_std,1368.326416015625,22.0,1683.0
DIFF_FF_OPP_EFG_PCT_roll3_std,1366.355712890625,51.0,4339.0390625
DIFF_MISC_FBPS_roll10_mean,1364.75048828125,43.0,6320.3486328125
DIFF_TRAD_FGM_roll3_mean,1362.92822265625,25.0,7228.64013671875
DIFF_SCOR_2FGM__PCTUAST_roll3_std,1361.07763671875,26.0,3629.884521484375
DIFF_MISC_OPP_2ND_PTS_roll10_std,1360.944091796875,46.0,6436.47802734375
DIFF_ADV_PACE_roll5_mean,1360.122802734375,53.0,7243.3017578125
DIFF_SCOR_PCTPTS_FT_roll3_mean,1359.8900146484375,19.0,4435.4736328125
DIFF_FF_OPP_TOV_PCT_roll5_mean,1358.3404541015625,24.0,6470.0
DIFF_TRAD_FTM_roll10_std,1358.3267822265625,45.0,7757.95556640625
DIFF_TRAD_FT_PCT_roll5_mean,1357.56591796875,24.0,1601.4583740234375
DIFF_TRAD_REB_roll10_std,1357.1787109375,50.0,8301.8203125
DIFF_MISC_PTS_OFF_TO_roll3_std,1355.8936767578125,54.0,11324.27734375
DIFF_TRAD_OREB_roll5_std,1355.685302734375,49.0,2172.89794921875
DIFF_SCOR_3FGM__PCTUAST_roll5_std,1354.033447265625,23.0,5087.826171875
DIFF_MISC_OPP_PITP_roll5_mean,1353.0772705078125,43.0,11273.720703125
DIFF_FF_OREB_PCT_roll5_mean,1352.0712890625,22.0,1170.0
DIFF_MISC_OPP_PTS_OFF_TO_roll5_std,1351.7314453125,27.0,3158.926025390625
DIFF_TRAD_3PA_roll5_std,1350.9044189453125,44.0,5304.5908203125
DIFF_SCOR_PCTPTS_FBPS_roll5_std,1349.8253173828125,16.0,3073.875
DIFF_SCOR_PCTPTS_OFF_TO_roll10_std,1346.8377685546875,41.0,3089.9755859375
DIFF_ADV_OFFRTG_roll3_std,1346.1370849609375,38.0,901.0
DIFF_FF_EFG_PCT_roll3_std,1343.948486328125,34.0,5901.61767578125
DIFF_FF_OPP_EFG_PCT_roll10_std,1343.9476318359375,53.0,9072.2451171875
DIFF_TRAD_TOV_roll3_std,1343.54296875,21.0,5683.23828125
DIFF_MISC_OPP_2ND_PTS_roll5_mean,1342.98046875,28.0,5869.78564453125
DIFF_SCOR_PCTPTS_OFF_TO_roll3_std,1342.873291015625,39.0,6425.33349609375
DIFF_MISC_OPP_PTS_OFF_TO_roll3_mean,1339.517333984375,21.0,7402.0
DIFF_TRAD_STL_roll3_std,1339.0289306640625,43.0,4582.93017578125
DIFF_ADV_AST_PCT_roll3_mean,1338.107666015625,36.0,2116.638916015625
DIFF_ADV_DREB_PCT_roll10_std,1338.069091796875,36.0,3369.5
DIFF_MISC_2ND_PTS_roll5_std,1338.0625,34.0,1184.1470947265625
DIFF_TRAD_STL_roll3_mean,1336.6878662109375,12.0,2016.8333740234375
DIFF_TRAD_OREB_roll5_mean,1335.944091796875,21.0,7409.1904296875
DIFF_SCOR_PCTPTS_2PT_MR_roll3_std,1335.47119140625,40.0,3517.425048828125
DIFF_ADV_AST_TO_roll10_std,1334.451416015625,54.0,13219.462890625
DIFF_FF_OPP_TOV_PCT_roll5_std,1331.8734130859375,43.0,6173.04638671875
DIFF_SCOR_PCTPTS_2PT_roll3_mean,1331.8612060546875,15.0,1244.3333740234375
DIFF_MISC_2ND_PTS_roll5_mean,1330.6075439453125,16.0,6590.875
DIFF_SCOR_2FGM__PCTUAST_roll10_mean,1330.2410888671875,13.0,3450.53857421875
DIFF_ADV_AST_RATIO_roll5_std,1328.105224609375,28.0,1406.892822265625
DIFF_TRAD_FTA_roll3_mean,1327.4608154296875,10.0,2115.800048828125
DIFF_ADV_TS_PCT_roll5_mean,1323.1834716796875,19.0,8559.052734375
DIFF_SCOR_PCTPTS_3PT_roll3_mean,1321.6900634765625,17.0,2084.7646484375
DIFF_ADV_REB_PCT_roll5_mean,1321.32177734375,48.0,8006.77099609375
DIFF_MISC_FBPS_roll5_std,1320.4986572265625,28.0,2624.46435546875
DIFF_TRAD_AST_roll5_std,1318.604736328125,38.0,8617.1845703125
DIFF_SCOR_PCTPTS_2PT_roll5_mean,1315.9549560546875,17.0,1414.0
DIFF_TRAD_AST_roll10_mean,1315.5736083984375,11.0,5021.36376953125
DIFF_TRAD_PF_roll3_std,1314.1328125,47.0,7799.17041015625
DIFF_ADV_REB_PCT_roll10_mean,1313.838134765625,28.0,4715.39306640625
DIFF_SCOR_3FGM__PCTAST_roll10_std,1312.9775390625,23.0,9162.869140625
DIFF_TRAD_3PM_roll3_std,1312.78271484375,48.0,7701.875
DIFF_ADV_DREB_PCT_roll5_std,1312.2763671875,19.0,775.631591796875
DIFF_TRAD_DREB_roll10_std,1311.406494140625,21.0,2030.7142333984375
DIFF_MISC_PTS_OFF_TO_roll5_std,1310.497314453125,32.0,3785.875
DIFF_FF_OPP_OREB_PCT_roll10_mean,1309.4871826171875,41.0,1496.6829833984375
DIFF_TRAD_BLK_roll3_std,1308.3687744140625,58.0,7079.37939453125
DIFF_ADV_AST_TO_roll5_std,1307.718994140625,21.0,10733.857421875
DIFF_TRAD_FTM_roll3_std,1307.31884765625,47.0,7327.46826171875
DIFF_TRAD_OREB_roll10_std,1306.65576171875,20.0,2437.550048828125
DIFF_TRAD_FT_PCT_roll3_std,1305.877197265625,47.0,5789.44677734375
DIFF_MISC_OPP_PITP_roll5_std,1305.3997802734375,33.0,2526.0
DIFF_TRAD_STL_roll5_mean,1303.0362548828125,15.0,521.7333374023438
DIFF_ADV_DEFRTG_roll3_mean,1302.4808349609375,31.0,4358.935546875
DIFF_FF_OPP_OREB_PCT_roll5_mean,1300.2451171875,35.0,4383.82861328125
DIFF_SCOR_PCTPTS_2PT_roll10_std,1299.3839111328125,23.0,6784.86962890625
DIFF_MISC_2ND_PTS_roll3_mean,1298.9881591796875,14.0,3734.642822265625
DIFF_FF_TOV_PCT_roll3_std,1298.0584716796875,15.0,1768.13330078125
DIFF_MISC_PTS_OFF_TO_roll10_mean,1296.981689453125,37.0,7726.97314453125
DIFF_ADV_AST_RATIO_roll10_mean,1294.45458984375,12.0,3883.75
DIFF_ADV_AST_TO_roll5_mean,1294.1177978515625,27.0,2585.073974609375
DIFF_SCOR_PCTPTS_PITP_roll10_mean,1294.00244140625,16.0,933.25
DIFF_TRAD_FT_PCT_roll5_std,1293.1424560546875,43.0,4593.279296875
DIFF_FF_EFG_PCT_roll10_std,1290.6595458984375,24.0,2330.625
DIFF_FF_OPP_TOV_PCT_roll3_std,1290.026611328125,76.0,10938.6181640625
DIFF_ADV_PACE_roll5_std,1289.498779296875,64.0,7208.328125
DIFF_TRAD_3PA_roll3_mean,1289.47998046875,64.0,15719.921875
DIFF_MISC_OPP_2ND_PTS_roll5_std,1285.067138671875,31.0,2374.290283203125
DIFF_TRAD_DREB_roll10_mean,1284.337890625,23.0,3443.9130859375
DIFF_FF_FTA_RATE_roll3_std,1282.5081787109375,38.0,10050.3681640625
DIFF_MISC_FBPS_roll5_mean,1279.9820556640625,28.0,4122.85693359375
DIFF_SCOR_PCTPTS_2PT_MR_roll5_mean,1279.021240234375,21.0,6545.14306640625
DIFF_SCOR_PCTPTS_2PT_MR_roll5_std,1277.5833740234375,23.0,8008.4345703125
DIFF_TRAD_FTM_roll5_std,1277.4464111328125,31.0,9008.7744140625
DIFF_FF_TOV_PCT_roll3_mean,1275.8331298828125,26.0,4335.76904296875
DIFF_TRAD_STL_roll10_mean,1274.8704833984375,46.0,11057.0869140625
DIFF_TRAD_FG_PCT_roll3_std,1274.744140625,22.0,4407.0908203125
DIFF_TRAD_TOV_roll5_std,1273.8114013671875,43.0,4142.53466796875
DIFF_ADV_REB_PCT_roll10_std,1272.6524658203125,27.0,3648.073974609375
DIFF_MISC_OPP_PTS_OFF_TO_roll5_mean,1271.295166015625,40.0,8469.099609375
DIFF_TRAD_FGA_roll10_mean,1271.087890625,34.0,8750.6474609375
DIFF_SCOR_2FGM__PCTUAST_roll5_mean,1270.73974609375,39.0,11158.1796875
DIFF_TRAD_FTA_roll10_std,1270.6044921875,17.0,4676.58837890625
DIFF_TRAD_OREB_roll3_mean,1269.4095458984375,16.0,1918.1875
DIFF_TRAD_FGM_roll5_std,1267.621337890625,35.0,4936.685546875
DIFF_TRAD_STL_roll10_std,1266.9439697265625,73.0,4554.5205078125
DIFF_MISC_PTS_OFF_TO_roll10_std,1265.651123046875,40.0,6712.60009765625
DIFF_TRAD_REB_roll5_std,1262.835205078125,38.0,8422.2373046875
DIFF_MISC_PTS_OFF_TO_roll3_mean,1262.2564697265625,22.0,6693.0
DIFF_TRAD_FGA_roll3_std,1261.8519287109375,47.0,4452.212890625
DIFF_FF_OPP_OREB_PCT_roll3_mean,1260.28759765625,22.0,4156.13623046875
DIFF_TRAD_FTA_roll5_mean,1259.7728271484375,24.0,6637.70849609375
DIFF_SCOR_PCTPTS_2PT_roll10_mean,1257.7113037109375,24.0,4003.25
DIFF_FF_OPP_FTA_RATE_roll3_mean,1257.287841796875,32.0,8971.25
DIFF_ADV_TS_PCT_roll10_std,1257.1796875,28.0,3266.28564453125
DIFF_TRAD_FGM_roll3_std,1253.7208251953125,31.0,9505.4833984375
DIFF_SCOR_FGM__PCTAST_roll5_std,1252.8046875,16.0,4302.6875
DIFF_TRAD_TOV_roll10_mean,1252.4864501953125,24.0,6377.08349609375
DIFF_TRAD_FG_PCT_roll10_std,1252.2080078125,16.0,4191.75
DIFF_MISC_PITP_roll3_std,1248.2432861328125,33.0,4554.0908203125
DIFF_FF_OREB_PCT_roll5_std,1248.050048828125,22.0,3583.0908203125
DIFF_TRAD_DREB_roll5_mean,1247.1392822265625,11.0,2263.363525390625
DIFF_FF_TOV_PCT_roll5_mean,1246.7440185546875,16.0,7245.875
DIFF_SCOR_PCTPTS_FT_roll10_std,1245.3436279296875,44.0,9638.0458984375
DIFF_FF_TOV_PCT_roll10_mean,1238.9517822265625,20.0,5837.2001953125
DIFF_rest_days_roll3_mean,1238.263916015625,50.0,16705.6796875
DIFF_TRAD_REB_roll10_mean,1237.1800537109375,41.0,12490.1220703125
DIFF_ADV_REB_PCT_roll3_std,1235.591552734375,39.0,4832.76904296875
DIFF_ADV_AST_RATIO_roll3_std,1234.1163330078125,39.0,5828.05126953125
DIFF_ADV_PACE_roll3_std,1234.0740966796875,22.0,1234.45458984375
DIFF_SCOR_3FGM__PCTUAST_roll3_mean,1233.310302734375,14.0,5791.28564453125
DIFF_TRAD_AST_roll3_std,1232.422607421875,26.0,2272.230712890625
DIFF_ADV_DEFRTG_roll10_std,1229.4820556640625,51.0,8750.1572265625
DIFF_TRAD_FGA_roll5_mean,1219.440185546875,29.0,5543.51708984375
DIFF_TRAD_BLK_roll10_mean,1219.3907470703125,48.0,12172.9794921875
DIFF_TRAD_FGM_roll10_mean,1218.5994873046875,30.0,12584.93359375
DIFF_SCOR_2FGM__PCTUAST_roll3_mean,1218.2158203125,40.0,10220.400390625
DIFF_TRAD_AST_roll10_std,1214.729248046875,45.0,8999.6884765625
DIFF_TRAD_STL_roll5_std,1212.8424072265625,29.0,1295.4482421875
DIFF_MISC_PITP_roll10_mean,1212.61865234375,33.0,12033.8486328125
DIFF_MISC_OPP_PITP_roll3_std,1211.3939208984375,35.0,10330.142578125
DIFF_SCOR_3FGM__PCTAST_roll3_mean,1210.705810546875,28.0,7745.78564453125
DIFF_TRAD_FGA_roll5_std,1209.7215576171875,48.0,9006.625
DIFF_SCOR_PCTPTS_FT_roll10_mean,1208.6998291015625,27.0,4969.81494140625
DIFF_SCOR_PCTPTS_PITP_roll3_mean,1208.000244140625,39.0,7452.76904296875
DIFF_MISC_OPP_PTS_OFF_TO_roll10_std,1206.5400390625,26.0,2554.076904296875
DIFF_MISC_PITP_roll5_std,1203.082275390625,22.0,5496.818359375
DIFF_TRAD_FT_PCT_roll10_mean,1202.480712890625,39.0,8673.7431640625
DIFF_MISC_OPP_PITP_roll3_mean,1202.096923828125,36.0,9333.1943359375
DIFF_FF_OREB_PCT_roll10_std,1197.9371337890625,52.0,12258.26953125
DIFF_TRAD_BLK_roll5_mean,1197.69677734375,39.0,10108.4619140625
DIFF_SCOR_2FGM__PCTAST_roll5_std,1197.580078125,43.0,9264.3955078125
DIFF_FF_TOV_PCT_roll10_std,1197.3681640625,23.0,2507.86962890625
DIFF_SCOR_PCTPTS_2PT_MR_roll10_std,1197.3255615234375,38.0,9176.5
DIFF_TRAD_REB_roll3_std,1196.4779052734375,29.0,4355.17236328125
DIFF_TRAD_TOV_roll3_mean,1188.37109375,14.0,9894.0
DIFF_TRAD_3P_PCT_roll10_std,1186.444580078125,33.0,7536.0908203125
DIFF_TRAD_FTA_roll3_std,1184.9288330078125,40.0,12608.4501953125
DIFF_TRAD_DREB_roll3_mean,1184.1793212890625,25.0,4551.0400390625
DIFF_MISC_PITP_roll5_mean,1180.6783447265625,28.0,10863.4638671875
DIFF_FF_OREB_PCT_roll3_std,1173.3863525390625,34.0,7515.82373046875
DIFF_FF_FTA_RATE_roll10_std,1171.61767578125,21.0,7300.52392578125
DIFF_SCOR_PCTFGA_2PT_roll10_std,1168.9818115234375,26.0,8909.5380859375
DIFF_TRAD_DREB_roll3_std,1168.4869384765625,38.0,12185.60546875
DIFF_TRAD_TOV_roll5_mean,1167.4774169921875,23.0,5906.78271484375
DIFF_SCOR_3FGM__PCTAST_roll10_mean,1162.4442138671875,22.0,10122.9541015625
DIFF_TRAD_REB_roll3_mean,1159.6356201171875,23.0,1530.0869140625
DIFF_MISC_2ND_PTS_roll3_std,1153.2005615234375,28.0,6856.28564453125
DIFF_TRAD_FTM_roll3_mean,1152.260498046875,20.0,9233.099609375
DIFF_MISC_OPP_2ND_PTS_roll3_std,1151.916259765625,29.0,922.2413940429688
DIFF_TRAD_TOV_roll10_std,1151.9005126953125,25.0,1794.280029296875
DIFF_TRAD_3PM_roll3_mean,1151.8868408203125,10.0,8127.7001953125
DIFF_FF_OPP_FTA_RATE_roll3_std,1151.794189453125,15.0,3684.199951171875
DIFF_SCOR_3FGM__PCTUAST_roll10_mean,1148.9833984375,52.0,14567.75
DIFF_MISC_PITP_roll3_mean,1148.43896484375,36.0,7080.97216796875
DIFF_TRAD_FTM_roll10_mean,1146.0269775390625,25.0,4633.080078125
DIFF_SCOR_3FGM__PCTUAST_roll3_std,1144.00439453125,43.0,14494.1396484375
DIFF_SCOR_PCTPTS_FBPS_roll3_std,1138.788330078125,38.0,7900.0
DIFF_TRAD_PF_roll5_std,1138.0445556640625,34.0,6930.7353515625
DIFF_TRAD_3P_PCT_roll5_std,1136.063232421875,30.0,10157.93359375
DIFF_SCOR_PCTFGA_2PT_roll3_std,1135.6414794921875,46.0,8960.2177734375
DIFF_SCOR_PCTPTS_PITP_roll5_mean,1130.447021484375,22.0,7208.0
DIFF_FF_OPP_TOV_PCT_roll10_mean,1127.6964111328125,33.0,8354.63671875
DIFF_TRAD_FTA_roll10_mean,1126.3868408203125,33.0,8740.9697265625
DIFF_SCOR_PCTPTS_2PT_roll3_std,1120.0030517578125,40.0,7197.0751953125
DIFF_FF_OPP_OREB_PCT_roll3_std,1118.27587890625,49.0,10961.408203125
DIFF_ADV_REB_PCT_roll5_std,1117.243896484375,29.0,10295.79296875
DIFF_FF_FTA_RATE_roll5_mean,1110.4820556640625,20.0,11814.7998046875
DIFF_SCOR_3FGM__PCTAST_roll5_std,1109.2523193359375,23.0,11847.9130859375
DIFF_TRAD_AST_roll3_mean,1106.2010498046875,16.0,12043.5625
DIFF_ADV_AST_PCT_roll3_std,1099.4251708984375,27.0,9076.4443359375
DIFF_ADV_REB_PCT_roll3_mean,1081.87255859375,19.0,3058.73681640625
DIFF_TRAD_FGA_roll3_mean,1065.7333984375,6.0,276.1666564941406
DIFF_SCOR_PCTPTS_OFF_TO_roll10_mean,1061.9466552734375,23.0,5925.95654296875
DIFF_TRAD_FGM_roll5_mean,1043.0579833984375,41.0,16607.634765625
DIFF_ADV_AST_TO_roll3_std,1013.6539916992188,42.0,12530.0
DIFF_SCOR_3FGM__PCTAST_roll3_std,950.1405639648438,11.0,7513.36376953125
