feature,gain,weight,cover
DIFF_TRAD_3PM_roll10_mean,1034.382568359375,44.0,4637.77294921875
DIFF_SCOR_3FGM__PCTUAST_roll3_mean,1033.77783203125,80.0,4192.10009765625
DIFF_TRAD_FGA_roll10_mean,1033.2548828125,77.0,5023.51953125
DIFF_ADV_TOV_PCT_roll10_mean,1033.0809326171875,62.0,3387.58056640625
DIFF_TRAD_FTA_roll3_mean,1026.2945556640625,43.0,4191.58154296875
DIFF_SCOR_PCTPTS_PITP_roll10_mean,1023.0443725585938,65.0,3697.800048828125
DIFF_SCOR_PCTPTS_FT_roll3_mean,1021.707275390625,63.0,3296.96826171875
DIFF_TRAD_DREB_roll3_mean,1020.990234375,76.0,3439.815673828125
DIFF_MISC_2ND_PTS_roll3_mean,1019.4078369140625,75.0,3299.280029296875
DIFF_TRAD_FTA_roll10_mean,1018.2547607421875,85.0,5342.82373046875
DIFF_SCOR_FGM__PCTAST_roll3_mean,1012.109619140625,26.0,4317.96142578125
DIFF_TRAD_OREB_roll3_mean,1009.2711181640625,68.0,4401.69140625
DIFF_TRAD_STL_roll10_mean,1008.6243286132812,97.0,6591.52587890625
DIFF_ADV_OREB_PCT_roll10_mean,999.7002563476562,68.0,3939.455810546875
DIFF_MISC_OPP_2ND_PTS_roll3_mean,998.589599609375,83.0,2650.421630859375
DIFF_SCOR_PCTPTS_3PT_roll10_mean,997.2171020507812,55.0,2141.945556640625
DIFF_ADV_DREB_PCT_roll3_mean,996.5134887695312,92.0,3719.978271484375
DIFF_ADV_OREB_PCT_roll3_mean,993.2982788085938,77.0,4597.50634765625
DIFF_MISC_OPP_PTS_OFF_TO_roll3_mean,981.517822265625,90.0,3508.333251953125
DIFF_SCOR_3FGM__PCTAST_roll3_mean,977.5866088867188,92.0,3065.402099609375
DIFF_TRAD_FGA_roll3_mean,962.99072265625,76.0,4575.73681640625
