feature,gain,weight,cover
DIFF_SCOR_2FGM__PCTUAST_roll3_mean,1214.968505859375,31.0,4871.48388671875
DIFF_SCOR_3FGM__PCTUAST_roll3_std,1213.7919921875,109.0,5381.55029296875
DIFF_TRAD_FG_PCT_roll3_std,1211.979248046875,84.0,3736.357177734375
DIFF_ADV_PACE_roll3_mean,1211.674072265625,135.0,5614.09619140625
DIFF_FF_OPP_TOV_PCT_roll3_mean,1206.2686767578125,112.0,3444.5625
DIFF_MISC_OPP_PITP_roll3_std,1200.5784912109375,122.0,4295.49169921875
DIFF_ADV_OREB_PCT_roll3_std,1199.2999267578125,73.0,3451.97265625
DIFF_TRAD_FTM_roll3_std,1198.2587890625,126.0,5774.111328125
DIFF_FF_OPP_TOV_PCT_roll3_std,1195.381103515625,130.0,5844.4384765625
DIFF_rest_days_roll3_mean,1195.3212890625,75.0,8824.7734375
DIFF_MISC_PTS_OFF_TO_roll3_std,1194.5751953125,114.0,5442.84228515625
DIFF_FF_OPP_FTA_RATE_roll3_mean,1192.18896484375,136.0,5102.75732421875
DIFF_SCOR_FGM__PCTUAST_roll3_std,1191.858154296875,14.0,7503.0712890625
DIFF_FF_FTA_RATE_roll3_std,1190.60595703125,116.0,4563.48291015625
DIFF_SCOR_PCTPTS_OFF_TO_roll3_std,1189.744873046875,107.0,4533.76611328125
DIFF_TRAD_BLK_roll3_std,1188.8292236328125,125.0,3782.912109375
DIFF_MISC_OPP_FBPS_roll3_mean,1184.80517578125,115.0,4438.3828125
DIFF_FF_OPP_EFG_PCT_roll3_std,1180.728271484375,118.0,3934.516845703125
DIFF_SCOR_FGM__PCTUAST_roll3_mean,1179.8236083984375,21.0,4511.90478515625
DIFF_ADV_EFG_PCT_roll3_mean,1179.04345703125,44.0,3758.772705078125
DIFF_TRAD_3PM_roll3_mean,1177.43017578125,31.0,8399.322265625
DIFF_SCOR_PCTPTS_2PT_MR_roll3_std,1176.411865234375,103.0,4200.01953125
DIFF_TRAD_FTA_roll3_std,1175.67041015625,87.0,5591.97705078125
DIFF_FF_FTA_RATE_roll3_mean,1174.1993408203125,47.0,4187.3828125
DIFF_ADV_PACE_roll3_std,1172.777099609375,110.0,3470.436279296875
DIFF_TRAD_FT_PCT_roll3_std,1172.2669677734375,113.0,4472.43359375
DIFF_ADV_REB_PCT_roll3_std,1169.9847412109375,111.0,4464.10791015625
DIFF_TRAD_TOV_roll3_mean,1164.112548828125,50.0,7088.14013671875
DIFF_SCOR_PCTPTS_2PT_MR_roll3_mean,1163.528564453125,77.0,4035.28564453125
DIFF_MISC_PTS_OFF_TO_roll3_mean,1158.9781494140625,67.0,4433.82080078125
DIFF_ADV_OFFRTG_roll3_std,1158.874267578125,90.0,3203.577880859375
DIFF_TRAD_PF_roll3_mean,1157.7171630859375,69.0,4366.44921875
DIFF_FF_OPP_OREB_PCT_roll3_std,1157.623779296875,58.0,5778.1552734375
DIFF_FF_TOV_PCT_roll3_mean,1156.8353271484375,38.0,6109.60546875
DIFF_ADV_TS_PCT_roll3_std,1154.0880126953125,84.0,3748.892822265625
DIFF_ADV_AST_RATIO_roll3_std,1153.00537109375,80.0,3669.0625
DIFF_TRAD_3PA_roll3_std,1152.02685546875,93.0,4390.064453125
DIFF_MISC_2ND_PTS_roll3_std,1148.8597412109375,86.0,4489.1162109375
DIFF_FF_TOV_PCT_roll3_std,1148.532470703125,34.0,3209.323486328125
DIFF_TRAD_FGM_roll3_mean,1147.053466796875,86.0,6637.91845703125
DIFF_TRAD_PF_roll3_std,1146.3900146484375,108.0,4760.95361328125
DIFF_TRAD_DREB_roll3_mean,1145.3536376953125,65.0,4191.90771484375
DIFF_FF_OREB_PCT_roll3_mean,1144.373046875,56.0,7209.14306640625
DIFF_MISC_OPP_2ND_PTS_roll3_std,1144.3365478515625,109.0,3032.0
DIFF_SCOR_PCTPTS_FBPS_roll3_mean,1144.0711669921875,107.0,3505.915771484375
DIFF_SCOR_PCTFGA_2PT_roll3_std,1141.3817138671875,85.0,3663.0
DIFF_TRAD_OREB_roll3_std,1141.2445068359375,120.0,3237.158447265625
DIFF_SCOR_FGM__PCTAST_roll3_std,1138.6868896484375,47.0,6991.53173828125
DIFF_SCOR_PCTFGA_3PT_roll3_std,1137.0611572265625,54.0,7043.79638671875
DIFF_TRAD_STL_roll3_std,1134.955810546875,83.0,3686.168701171875
DIFF_SCOR_PCTPTS_PITP_roll3_mean,1132.8760986328125,105.0,3886.914306640625
DIFF_ADV_AST_RATIO_roll3_mean,1132.57080078125,72.0,5197.736328125
DIFF_TRAD_AST_roll3_mean,1132.570556640625,44.0,5958.5908203125
DIFF_TRAD_AST_roll3_std,1132.5455322265625,96.0,3545.333251953125
DIFF_MISC_PITP_roll3_std,1131.783203125,113.0,2990.37158203125
DIFF_TRAD_TOV_roll3_std,1131.00390625,67.0,3699.58203125
DIFF_FF_OPP_OREB_PCT_roll3_mean,1129.6422119140625,45.0,6633.64453125
DIFF_ADV_TOV_PCT_roll3_mean,1122.4923095703125,58.0,5829.12060546875
DIFF_MISC_FBPS_roll3_mean,1121.0322265625,83.0,3112.204833984375
DIFF_SCOR_PCTPTS_PITP_roll3_std,1119.740478515625,76.0,3513.78955078125
DIFF_TRAD_REB_roll3_std,1117.2779541015625,89.0,4162.78662109375
DIFF_SCOR_3FGM__PCTAST_roll3_std,1116.995849609375,53.0,3590.88671875
DIFF_TRAD_FGA_roll3_std,1115.78662109375,137.0,3853.42333984375
DIFF_TRAD_FTM_roll3_mean,1112.2542724609375,65.0,6208.4306640625
DIFF_TRAD_3PM_roll3_std,1111.0252685546875,93.0,5201.0537109375
DIFF_TRAD_FTA_roll3_mean,1109.80517578125,35.0,4792.8857421875
DIFF_SCOR_2FGM__PCTAST_roll3_std,1109.653076171875,85.0,3089.929443359375
DIFF_SCOR_2FGM__PCTAST_roll3_mean,1105.9693603515625,79.0,4027.82275390625
DIFF_TRAD_3P_PCT_roll3_std,1105.7039794921875,94.0,3683.24462890625
DIFF_TRAD_DREB_roll3_std,1102.8365478515625,123.0,5262.29248046875
DIFF_ADV_DREB_PCT_roll3_std,1102.4849853515625,82.0,4684.4755859375
DIFF_MISC_2ND_PTS_roll3_mean,1099.6881103515625,59.0,3736.101806640625
DIFF_TRAD_BLK_roll3_mean,1094.440673828125,79.0,4947.18994140625
DIFF_ADV_AST_PCT_roll3_mean,1093.4610595703125,45.0,4059.5556640625
DIFF_SCOR_PCTPTS_FT_roll3_std,1093.1568603515625,87.0,4976.62060546875
DIFF_ADV_AST_PCT_roll3_std,1092.748291015625,60.0,3713.63330078125
DIFF_ADV_REB_PCT_roll3_mean,1091.3419189453125,119.0,5538.10107421875
DIFF_TRAD_FGA_roll3_mean,1090.2476806640625,61.0,3203.049072265625
DIFF_SCOR_FGM__PCTAST_roll3_mean,1086.5858154296875,23.0,4940.13037109375
DIFF_ADV_OREB_PCT_roll3_mean,1085.23046875,78.0,5129.6025390625
DIFF_TRAD_OREB_roll3_mean,1083.2744140625,66.0,4052.272705078125
DIFF_SCOR_PCTPTS_3PT_roll3_std,1082.739501953125,84.0,4751.47607421875
DIFF_SCOR_3FGM__PCTAST_roll3_mean,1080.4228515625,80.0,4617.10009765625
DIFF_SCOR_PCTPTS_3PT_roll3_mean,1079.8963623046875,71.0,2802.6337890625
DIFF_TRAD_FG_PCT_roll3_mean,1079.2835693359375,57.0,4284.052734375
DIFF_MISC_OPP_PTS_OFF_TO_roll3_mean,1075.878662109375,84.0,4000.107177734375
DIFF_SCOR_PCTPTS_2PT_roll3_std,1075.1561279296875,132.0,4582.2197265625
DIFF_TRAD_FGM_roll3_std,1074.7550048828125,92.0,4612.05419921875
DIFF_SCOR_PCTPTS_FBPS_roll3_std,1074.4371337890625,113.0,6695.1416015625
DIFF_MISC_PITP_roll3_mean,1074.2430419921875,52.0,3726.5576171875
DIFF_MISC_OPP_FBPS_roll3_std,1071.0421142578125,88.0,2645.0341796875
DIFF_TRAD_STL_roll3_mean,1066.6376953125,56.0,5604.375
DIFF_MISC_OPP_PTS_OFF_TO_roll3_std,1065.3284912109375,97.0,3451.2578125
DIFF_ADV_AST_TO_roll3_std,1065.17724609375,107.0,6361.1494140625
DIFF_ADV_TOV_PCT_roll3_std,1064.23779296875,51.0,2600.823486328125
DIFF_ADV_DREB_PCT_roll3_mean,1054.5863037109375,76.0,4835.23681640625
DIFF_MISC_OPP_2ND_PTS_roll3_mean,1053.1968994140625,70.0,3309.6572265625
DIFF_TRAD_REB_roll3_mean,1051.678955078125,62.0,5141.41943359375
DIFF_FF_OPP_FTA_RATE_roll3_std,1040.005615234375,95.0,2956.26318359375
DIFF_TRAD_FT_PCT_roll3_mean,1037.7908935546875,74.0,2690.229736328125
DIFF_SCOR_PCTPTS_FT_roll3_mean,1016.3262939453125,65.0,3386.6923828125
