feature,gain,weight,cover
DIFF_TRAD_PF_roll10_std,25.821386337280273,18.0,2450.96484375
DIFF_FF_OPP_EFG_PCT_roll10_mean,24.85836410522461,73.0,2224.406982421875
DIFF_TRAD_AST_roll10_std,23.710447311401367,21.0,1870.7916259765625
DIFF_TRAD_PF_roll10_mean,23.695880889892578,50.0,2468.021728515625
DIFF_TRAD_FGM_roll3_std,22.999536514282227,8.0,1594.296630859375
DIFF_TRAD_3P_PCT_roll5_std,22.97797203063965,8.0,336.5718688964844
DIFF_TRAD_STL_roll3_mean,22.42523193359375,11.0,2421.18115234375
DIFF_ADV_TS_PCT_roll10_mean,22.07392692565918,78.0,2332.720703125
DIFF_ADV_AST_RATIO_roll3_std,20.058019638061523,1.0,645.393310546875
DIFF_TRAD_OREB_roll5_mean,20.04584503173828,15.0,785.3323364257812
DIFF_TRAD_FTM_roll3_std,19.728883743286133,21.0,3171.150634765625
is_playoffs,19.19580078125,26.0,1407.485107421875
DIFF_TRAD_3PM_roll3_std,19.133756637573242,8.0,222.0392608642578
DIFF_SCOR_PCTFGA_2PT_roll10_mean,19.123035430908203,4.0,604.7657470703125
DIFF_FF_EFG_PCT_roll10_mean,18.812498092651367,14.0,1320.506591796875
DIFF_ADV_OFFRTG_roll5_mean,18.758024215698242,16.0,1668.4158935546875
DIFF_MISC_OPP_PTS_OFF_TO_roll10_mean,18.6436824798584,28.0,2991.18603515625
DIFF_TRAD_STL_roll10_std,18.31767463684082,13.0,1113.6817626953125
DIFF_FF_EFG_PCT_roll5_mean,18.230113983154297,2.0,1026.0213623046875
DIFF_SCOR_FGM__PCTAST_roll10_mean,18.223726272583008,1.0,416.81976318359375
DIFF_TRAD_3PM_roll3_mean,17.75320053100586,4.0,3387.67822265625
DIFF_TRAD_OREB_roll3_mean,17.637060165405273,9.0,1648.149169921875
DIFF_FF_OPP_EFG_PCT_roll5_mean,17.51932144165039,12.0,1494.0120849609375
DIFF_FF_FTA_RATE_roll3_std,17.39406967163086,2.0,1717.4151611328125
DIFF_TRAD_FG_PCT_roll5_std,17.167190551757812,13.0,455.7164306640625
DIFF_TRAD_AST_roll3_std,16.89427947998047,6.0,1657.9046630859375
DIFF_MISC_OPP_PITP_roll5_mean,16.801637649536133,8.0,1594.3218994140625
DIFF_ADV_EFG_PCT_roll10_mean,16.77623748779297,11.0,1993.9820556640625
DIFF_TRAD_FGA_roll3_std,16.77243995666504,12.0,931.60693359375
DIFF_MISC_OPP_FBPS_roll10_mean,16.69578742980957,10.0,1265.5897216796875
DIFF_ADV_REB_PCT_roll5_mean,16.644262313842773,3.0,1178.2784423828125
DIFF_ADV_DEFRTG_roll5_mean,16.629749298095703,29.0,2122.904052734375
DIFF_ADV_EFG_PCT_roll5_std,16.595069885253906,1.0,254.13394165039062
DIFF_TRAD_FG_PCT_roll3_mean,16.006746292114258,7.0,756.30517578125
DIFF_rest_days_roll10_mean,15.633407592773438,81.0,2288.442626953125
DIFF_rest_days_roll5_mean,15.576510429382324,31.0,3102.9130859375
DIFF_SCOR_2FGM__PCTAST_roll3_std,15.554874420166016,1.0,164.40908813476562
DIFF_TRAD_PF_roll5_mean,15.336750984191895,18.0,1966.912109375
DIFF_TRAD_TOV_roll10_mean,15.139156341552734,11.0,2118.981201171875
DIFF_FF_OPP_FTA_RATE_roll10_mean,15.106545448303223,6.0,3115.435546875
DIFF_FF_EFG_PCT_roll10_std,15.100175857543945,2.0,395.2748718261719
DIFF_TRAD_DREB_roll5_mean,15.093866348266602,2.0,433.8486022949219
DIFF_MISC_PTS_OFF_TO_roll3_mean,15.019935607910156,3.0,1973.0830078125
DIFF_SCOR_PCTPTS_FBPS_roll3_std,14.95102596282959,12.0,2213.516357421875
DIFF_FF_OPP_FTA_RATE_roll5_std,14.921462059020996,15.0,1913.857177734375
DIFF_MISC_OPP_PTS_OFF_TO_roll10_std,14.89399242401123,5.0,484.91259765625
DIFF_TRAD_3PA_roll3_std,14.784647941589355,14.0,1371.2083740234375
DIFF_TRAD_TOV_roll10_std,14.749886512756348,7.0,988.9327392578125
DIFF_ADV_AST_PCT_roll5_mean,14.659080505371094,1.0,1556.5662841796875
DIFF_SCOR_FGM__PCTUAST_roll10_mean,14.604839324951172,2.0,2006.442138671875
DIFF_ADV_AST_PCT_roll3_mean,14.538885116577148,2.0,577.0624389648438
DIFF_ADV_AST_TO_roll5_std,14.404434204101562,2.0,145.02159118652344
DIFF_SCOR_PCTPTS_2PT_MR_roll3_mean,14.357592582702637,10.0,1244.11181640625
DIFF_ADV_REB_PCT_roll10_std,14.34826946258545,6.0,776.1233520507812
DIFF_TRAD_BLK_roll5_mean,14.313786506652832,7.0,555.4351196289062
DIFF_SCOR_PCTPTS_2PT_roll3_mean,14.208992004394531,6.0,1981.9613037109375
DIFF_MISC_FBPS_roll10_mean,14.132824897766113,7.0,1302.6094970703125
DIFF_TRAD_DREB_roll10_std,14.120999336242676,18.0,651.835693359375
DIFF_SCOR_PCTPTS_3PT_roll10_mean,13.955474853515625,1.0,2429.263671875
DIFF_ADV_DEFRTG_roll3_mean,13.939650535583496,21.0,2491.388427734375
DIFF_ADV_OREB_PCT_roll10_mean,13.899818420410156,1.0,328.4674987792969
DIFF_SCOR_PCTFGA_2PT_roll5_mean,13.897270202636719,2.0,1870.059814453125
DIFF_ADV_AST_RATIO_roll10_mean,13.879158973693848,3.0,1943.91943359375
DIFF_TRAD_FG_PCT_roll3_std,13.795639038085938,10.0,1355.8609619140625
DIFF_ADV_AST_RATIO_roll10_std,13.788589477539062,4.0,1017.8944702148438
DIFF_ADV_TS_PCT_roll10_std,13.747446060180664,7.0,2643.56201171875
DIFF_TRAD_3PM_roll10_std,13.743731498718262,10.0,1405.021240234375
DIFF_SCOR_PCTFGA_3PT_roll10_mean,13.72260570526123,2.0,1165.8668212890625
DIFF_TRAD_FT_PCT_roll10_mean,13.72216510772705,11.0,341.41925048828125
DIFF_TRAD_FT_PCT_roll10_std,13.667080879211426,10.0,1427.929443359375
DIFF_TRAD_FTM_roll3_mean,13.642979621887207,5.0,1200.3109130859375
DIFF_SCOR_3FGM__PCTUAST_roll5_mean,13.629995346069336,4.0,1025.52587890625
DIFF_ADV_PACE_roll5_mean,13.582107543945312,5.0,897.4434814453125
DIFF_SCOR_3FGM__PCTAST_roll3_mean,13.522295951843262,2.0,483.45623779296875
DIFF_TRAD_REB_roll3_std,13.500170707702637,3.0,336.6987609863281
DIFF_MISC_FBPS_roll3_std,13.472453117370605,30.0,1841.1151123046875
DIFF_MISC_2ND_PTS_roll10_std,13.470914840698242,4.0,1321.1329345703125
DIFF_FF_EFG_PCT_roll3_mean,13.463638305664062,4.0,937.2708740234375
DIFF_TRAD_AST_roll5_mean,13.46020793914795,2.0,1513.835693359375
DIFF_TRAD_FTM_roll10_mean,13.458147048950195,4.0,1903.789794921875
DIFF_ADV_TOV_PCT_roll3_std,13.436362266540527,1.0,706.829345703125
DIFF_MISC_2ND_PTS_roll5_std,13.420974731445312,5.0,1511.7615966796875
DIFF_SCOR_PCTPTS_OFF_TO_roll5_std,13.415468215942383,4.0,411.35003662109375
DIFF_ADV_TOV_PCT_roll10_mean,13.414470672607422,15.0,1760.4171142578125
DIFF_SCOR_PCTPTS_FT_roll5_std,13.393287658691406,8.0,664.1280517578125
DIFF_TRAD_FGA_roll5_mean,13.390400886535645,4.0,1081.372314453125
DIFF_MISC_OPP_FBPS_roll5_mean,13.359537124633789,10.0,2138.339111328125
DIFF_ADV_AST_TO_roll10_mean,13.316753387451172,6.0,822.6242065429688
DIFF_rest_days_roll3_mean,13.313355445861816,30.0,3172.015380859375
DIFF_SCOR_PCTFGA_2PT_roll10_std,13.310617446899414,5.0,867.1443481445312
DIFF_ADV_OFFRTG_roll3_mean,13.22126579284668,2.0,1288.293701171875
DIFF_TRAD_FG_PCT_roll10_std,13.190274238586426,2.0,297.3879089355469
DIFF_SCOR_PCTFGA_2PT_roll5_std,13.168673515319824,5.0,348.4046936035156
DIFF_SCOR_2FGM__PCTAST_roll10_std,13.130916595458984,3.0,348.48193359375
DIFF_FF_OPP_TOV_PCT_roll5_std,13.109789848327637,12.0,965.1981811523438
DIFF_MISC_PITP_roll10_std,13.095255851745605,4.0,421.84832763671875
DIFF_SCOR_PCTPTS_PITP_roll10_std,13.082599639892578,6.0,1415.4989013671875
DIFF_TRAD_FTA_roll10_mean,13.075784683227539,11.0,1774.141357421875
DIFF_SCOR_3FGM__PCTAST_roll5_std,13.07303524017334,3.0,1079.901123046875
DIFF_TRAD_REB_roll5_mean,13.067031860351562,6.0,642.9102172851562
DIFF_MISC_2ND_PTS_roll10_mean,13.066307067871094,5.0,755.5836791992188
DIFF_MISC_OPP_2ND_PTS_roll3_std,13.05179500579834,3.0,109.9386215209961
DIFF_ADV_AST_TO_roll3_mean,13.051507949829102,4.0,294.868896484375
DIFF_TRAD_AST_roll5_std,13.037870407104492,2.0,1274.4049072265625
DIFF_ADV_OFFRTG_roll10_std,13.025809288024902,6.0,575.1990356445312
DIFF_MISC_FBPS_roll10_std,13.020280838012695,5.0,317.564697265625
DIFF_FF_OPP_OREB_PCT_roll5_std,13.015092849731445,1.0,129.92214965820312
DIFF_MISC_OPP_PTS_OFF_TO_roll3_std,12.911131858825684,1.0,148.92953491210938
DIFF_MISC_FBPS_roll5_std,12.905171394348145,9.0,1914.46728515625
DIFF_MISC_2ND_PTS_roll5_mean,12.898216247558594,2.0,170.38922119140625
DIFF_MISC_PTS_OFF_TO_roll5_std,12.893343925476074,6.0,766.0802612304688
DIFF_TRAD_OREB_roll10_std,12.830938339233398,5.0,926.6312255859375
DIFF_SCOR_2FGM__PCTAST_roll10_mean,12.809087753295898,5.0,181.1503448486328
DIFF_MISC_OPP_PTS_OFF_TO_roll5_std,12.806933403015137,5.0,812.1203002929688
DIFF_ADV_EFG_PCT_roll3_mean,12.806695938110352,5.0,597.8026733398438
DIFF_MISC_2ND_PTS_roll3_std,12.801230430603027,24.0,1784.6927490234375
DIFF_ADV_DEFRTG_roll5_std,12.794564247131348,3.0,358.6380615234375
DIFF_MISC_OPP_2ND_PTS_roll10_std,12.77448844909668,9.0,718.1753540039062
DIFF_SCOR_FGM__PCTUAST_roll5_mean,12.733421325683594,1.0,572.49658203125
DIFF_TRAD_FGM_roll5_std,12.726536750793457,6.0,467.3049011230469
DIFF_ADV_REB_PCT_roll10_mean,12.707706451416016,15.0,827.8258056640625
DIFF_MISC_PTS_OFF_TO_roll5_mean,12.703239440917969,3.0,2039.2950439453125
DIFF_FF_OPP_EFG_PCT_roll3_mean,12.668981552124023,5.0,1626.9200439453125
DIFF_SCOR_3FGM__PCTAST_roll3_std,12.662755012512207,3.0,395.54150390625
DIFF_TRAD_FGM_roll10_mean,12.639732360839844,12.0,2116.43701171875
DIFF_FF_TOV_PCT_roll3_std,12.625465393066406,1.0,1608.7730712890625
DIFF_MISC_OPP_PITP_roll3_mean,12.569790840148926,3.0,962.0651245117188
DIFF_SCOR_PCTPTS_FT_roll10_std,12.559887886047363,6.0,2278.579345703125
DIFF_FF_OPP_FTA_RATE_roll3_mean,12.549843788146973,2.0,564.3876953125
DIFF_TRAD_AST_roll3_mean,12.549686431884766,2.0,778.8320922851562
DIFF_TRAD_FGM_roll10_std,12.534063339233398,4.0,1310.476318359375
DIFF_TRAD_FGM_roll3_mean,12.514220237731934,12.0,784.3733520507812
DIFF_ADV_AST_RATIO_roll3_mean,12.506916999816895,1.0,2490.89794921875
DIFF_ADV_TS_PCT_roll3_mean,12.495433807373047,8.0,613.7472534179688
DIFF_ADV_REB_PCT_roll3_mean,12.478188514709473,6.0,879.6931762695312
DIFF_FF_OPP_EFG_PCT_roll5_std,12.476045608520508,17.0,864.7373657226562
DIFF_ADV_DEFRTG_roll3_std,12.43524169921875,9.0,779.28369140625
DIFF_SCOR_PCTPTS_3PT_roll3_mean,12.43488883972168,7.0,2156.712158203125
DIFF_SCOR_3FGM__PCTAST_roll5_mean,12.387957572937012,12.0,1026.4453125
DIFF_MISC_OPP_PITP_roll5_std,12.38379192352295,3.0,841.7240600585938
DIFF_FF_OPP_OREB_PCT_roll10_std,12.342137336730957,3.0,293.94775390625
DIFF_TRAD_DREB_roll3_std,12.333714485168457,10.0,1320.701171875
DIFF_SCOR_PCTFGA_2PT_roll3_mean,12.32107162475586,2.0,852.39306640625
DIFF_MISC_OPP_FBPS_roll5_std,12.311036109924316,2.0,643.822265625
DIFF_TRAD_STL_roll3_std,12.307985305786133,16.0,1585.3897705078125
DIFF_SCOR_3FGM__PCTUAST_roll10_std,12.302037239074707,6.0,666.6956176757812
DIFF_FF_OPP_EFG_PCT_roll10_std,12.263344764709473,13.0,3374.280029296875
DIFF_ADV_AST_PCT_roll10_mean,12.22804069519043,2.0,460.17449951171875
DIFF_SCOR_3FGM__PCTUAST_roll5_std,12.218022346496582,1.0,1380.1732177734375
DIFF_MISC_PITP_roll3_mean,12.212215423583984,5.0,1292.5128173828125
DIFF_FF_TOV_PCT_roll5_mean,12.199289321899414,7.0,1453.8621826171875
DIFF_ADV_TOV_PCT_roll5_mean,12.195502281188965,6.0,1178.3560791015625
DIFF_FF_OPP_EFG_PCT_roll3_std,12.185659408569336,13.0,2807.314697265625
DIFF_TRAD_REB_roll3_mean,12.180570602416992,5.0,663.807373046875
DIFF_TRAD_FGM_roll5_mean,12.148149490356445,4.0,331.59942626953125
DIFF_SCOR_PCTFGA_2PT_roll3_std,12.13419246673584,4.0,891.5724487304688
DIFF_FF_OPP_TOV_PCT_roll3_mean,12.131219863891602,8.0,904.3676147460938
DIFF_SCOR_3FGM__PCTAST_roll10_std,12.122772216796875,3.0,1442.3968505859375
DIFF_SCOR_3FGM__PCTUAST_roll10_mean,12.099828720092773,16.0,3035.78662109375
DIFF_ADV_TOV_PCT_roll3_mean,12.093108177185059,3.0,391.4451904296875
DIFF_TRAD_FTA_roll3_mean,12.092445373535156,4.0,735.1412353515625
DIFF_SCOR_2FGM__PCTAST_roll3_mean,12.086116790771484,4.0,3266.11669921875
DIFF_MISC_PTS_OFF_TO_roll10_mean,12.062089920043945,5.0,1271.782958984375
DIFF_TRAD_FTM_roll10_std,12.0551118850708,8.0,1896.848388671875
DIFF_ADV_DREB_PCT_roll3_std,12.053194999694824,5.0,1444.7314453125
DIFF_SCOR_2FGM__PCTAST_roll5_mean,12.034809112548828,2.0,2920.493896484375
DIFF_MISC_PITP_roll5_std,12.033150672912598,6.0,983.9931640625
DIFF_FF_OPP_TOV_PCT_roll3_std,12.030623435974121,10.0,699.3418579101562
DIFF_SCOR_PCTPTS_2PT_MR_roll5_mean,11.990947723388672,3.0,417.2542724609375
DIFF_SCOR_FGM__PCTAST_roll3_mean,11.96645736694336,2.0,544.1715087890625
DIFF_ADV_DREB_PCT_roll3_mean,11.954986572265625,9.0,1589.5540771484375
DIFF_TRAD_DREB_roll3_mean,11.953641891479492,4.0,1000.723388671875
DIFF_TRAD_PF_roll3_mean,11.949563026428223,3.0,2161.957763671875
DIFF_SCOR_PCTPTS_2PT_roll5_std,11.94456958770752,5.0,328.17303466796875
DIFF_FF_OPP_OREB_PCT_roll10_mean,11.943534851074219,1.0,521.6027221679688
DIFF_TRAD_STL_roll5_std,11.941195487976074,4.0,424.042236328125
DIFF_MISC_OPP_PTS_OFF_TO_roll5_mean,11.935582160949707,4.0,3177.671142578125
DIFF_ADV_AST_TO_roll10_std,11.923332214355469,19.0,2303.737548828125
DIFF_TRAD_BLK_roll3_std,11.91883373260498,6.0,586.5400390625
DIFF_TRAD_BLK_roll10_mean,11.90454387664795,3.0,1404.3172607421875
DIFF_TRAD_BLK_roll10_std,11.887709617614746,14.0,2227.82080078125
DIFF_ADV_DREB_PCT_roll5_std,11.873577117919922,4.0,327.05889892578125
DIFF_TRAD_REB_roll10_std,11.847418785095215,1.0,2250.261962890625
DIFF_SCOR_2FGM__PCTUAST_roll5_mean,11.84276294708252,4.0,1172.4559326171875
DIFF_MISC_OPP_2ND_PTS_roll5_mean,11.833425521850586,4.0,633.5354614257812
DIFF_MISC_OPP_FBPS_roll10_std,11.832395553588867,8.0,1251.4144287109375
DIFF_TRAD_PF_roll3_std,11.815032958984375,4.0,748.9775390625
DIFF_FF_OPP_FTA_RATE_roll10_std,11.813075065612793,4.0,744.213134765625
DIFF_SCOR_3FGM__PCTUAST_roll3_mean,11.779955863952637,3.0,714.3632202148438
DIFF_FF_OPP_FTA_RATE_roll5_mean,11.771023750305176,3.0,632.6229248046875
DIFF_FF_OREB_PCT_roll5_std,11.738513946533203,1.0,63.1242561340332
DIFF_SCOR_PCTPTS_3PT_roll3_std,11.737945556640625,3.0,555.1189575195312
DIFF_MISC_FBPS_roll5_mean,11.728818893432617,2.0,296.2677917480469
DIFF_SCOR_3FGM__PCTUAST_roll3_std,11.696554183959961,11.0,1700.5958251953125
DIFF_ADV_TS_PCT_roll3_std,11.668617248535156,4.0,928.0036010742188
DIFF_FF_TOV_PCT_roll10_mean,11.65755558013916,11.0,1588.352294921875
DIFF_TRAD_3PM_roll5_std,11.647034645080566,4.0,476.5992126464844
DIFF_SCOR_PCTPTS_FBPS_roll10_std,11.630409240722656,5.0,1178.228271484375
DIFF_ADV_DREB_PCT_roll10_std,11.618425369262695,8.0,1303.3270263671875
DIFF_SCOR_PCTFGA_3PT_roll5_std,11.571974754333496,7.0,1773.198486328125
DIFF_ADV_PACE_roll5_std,11.55241870880127,6.0,668.260986328125
DIFF_ADV_OFFRTG_roll5_std,11.545580863952637,3.0,775.7731323242188
DIFF_ADV_PACE_roll10_mean,11.544317245483398,20.0,2921.639892578125
DIFF_MISC_PITP_roll3_std,11.518115043640137,3.0,597.7409057617188
DIFF_SCOR_2FGM__PCTUAST_roll3_std,11.513703346252441,1.0,582.8477783203125
DIFF_FF_FTA_RATE_roll10_mean,11.510154724121094,4.0,1664.1767578125
DIFF_FF_OPP_OREB_PCT_roll3_mean,11.492926597595215,6.0,1981.2979736328125
DIFF_SCOR_PCTPTS_FBPS_roll3_mean,11.481148719787598,4.0,1987.2823486328125
DIFF_SCOR_PCTFGA_3PT_roll10_std,11.469940185546875,3.0,948.1785278320312
DIFF_SCOR_PCTPTS_2PT_roll10_std,11.4666748046875,6.0,1717.1461181640625
DIFF_SCOR_PCTPTS_OFF_TO_roll10_std,11.449000358581543,6.0,144.55599975585938
DIFF_SCOR_PCTPTS_2PT_roll10_mean,11.44381046295166,4.0,1035.3804931640625
DIFF_ADV_DREB_PCT_roll5_mean,11.433225631713867,5.0,2554.137451171875
DIFF_SCOR_PCTPTS_2PT_roll5_mean,11.39931583404541,1.0,185.7466278076172
DIFF_MISC_OPP_2ND_PTS_roll3_mean,11.3750581741333,3.0,71.6076431274414
DIFF_TRAD_FGA_roll10_std,11.367691993713379,11.0,1853.9847412109375
DIFF_TRAD_FTA_roll5_std,11.347939491271973,5.0,501.54296875
DIFF_SCOR_PCTPTS_2PT_MR_roll10_std,11.32432746887207,10.0,2738.99755859375
DIFF_ADV_AST_RATIO_roll5_mean,11.314894676208496,1.0,49.86806869506836
DIFF_SCOR_PCTFGA_3PT_roll3_std,11.313505172729492,1.0,1213.1473388671875
DIFF_SCOR_PCTPTS_3PT_roll10_std,11.305634498596191,6.0,440.6826477050781
DIFF_MISC_FBPS_roll3_mean,11.30317211151123,3.0,806.3495483398438
DIFF_FF_EFG_PCT_roll5_std,11.292953491210938,2.0,177.45758056640625
DIFF_MISC_OPP_PITP_roll3_std,11.283191680908203,9.0,2205.03271484375
DIFF_SCOR_3FGM__PCTAST_roll10_mean,11.27742862701416,9.0,1771.718994140625
DIFF_TRAD_STL_roll10_mean,11.25503158569336,11.0,2824.98828125
DIFF_MISC_OPP_2ND_PTS_roll10_mean,11.245203018188477,4.0,550.3594970703125
DIFF_SCOR_PCTPTS_FT_roll5_mean,11.23752212524414,3.0,256.8108825683594
DIFF_FF_OPP_TOV_PCT_roll10_mean,11.23247241973877,5.0,1731.173095703125
DIFF_SCOR_FGM__PCTAST_roll5_std,11.200218200683594,2.0,3120.60302734375
DIFF_FF_OREB_PCT_roll5_mean,11.196805000305176,4.0,345.300537109375
DIFF_MISC_PTS_OFF_TO_roll3_std,11.190105438232422,4.0,894.8821411132812
DIFF_SCOR_FGM__PCTAST_roll3_std,11.118361473083496,3.0,447.2859802246094
DIFF_FF_TOV_PCT_roll5_std,11.10789680480957,5.0,612.6376953125
DIFF_FF_OPP_OREB_PCT_roll5_mean,11.101935386657715,7.0,3096.742431640625
DIFF_MISC_PITP_roll5_mean,11.090850830078125,2.0,967.5361328125
DIFF_TRAD_FGA_roll10_mean,11.059486389160156,6.0,2717.234375
DIFF_TRAD_DREB_roll5_std,11.037524223327637,5.0,795.30810546875
DIFF_ADV_REB_PCT_roll5_std,11.020036697387695,4.0,146.8663330078125
DIFF_MISC_OPP_FBPS_roll3_mean,11.009597778320312,2.0,486.2872619628906
DIFF_FF_OPP_FTA_RATE_roll3_std,11.005072593688965,4.0,686.843505859375
DIFF_ADV_TOV_PCT_roll5_std,10.953337669372559,3.0,272.3695983886719
DIFF_SCOR_PCTPTS_OFF_TO_roll3_mean,10.897991180419922,11.0,1807.94482421875
DIFF_SCOR_PCTPTS_PITP_roll5_mean,10.89481258392334,1.0,2582.190673828125
DIFF_MISC_PTS_OFF_TO_roll10_std,10.882551193237305,4.0,130.64724731445312
DIFF_FF_FTA_RATE_roll5_std,10.846525192260742,2.0,207.24220275878906
DIFF_FF_OREB_PCT_roll3_mean,10.807095527648926,3.0,621.2855834960938
DIFF_MISC_OPP_PITP_roll10_std,10.800262451171875,12.0,714.8572387695312
DIFF_SCOR_PCTPTS_PITP_roll5_std,10.76512622833252,6.0,334.9309387207031
DIFF_SCOR_PCTPTS_FT_roll10_mean,10.74643611907959,3.0,2660.4599609375
DIFF_TRAD_FGA_roll5_std,10.709701538085938,4.0,1821.457275390625
DIFF_ADV_AST_TO_roll3_std,10.688480377197266,6.0,3522.69921875
DIFF_ADV_OREB_PCT_roll5_std,10.608055114746094,4.0,1083.6573486328125
DIFF_SCOR_PCTPTS_PITP_roll3_mean,10.577781677246094,19.0,2695.44482421875
DIFF_ADV_PACE_roll10_std,10.540398597717285,7.0,284.77911376953125
DIFF_ADV_EFG_PCT_roll3_std,10.530924797058105,3.0,230.72230529785156
DIFF_TRAD_3PA_roll10_std,10.415913581848145,9.0,1080.04345703125
DIFF_SCOR_PCTPTS_FBPS_roll10_mean,10.403975486755371,4.0,540.5861206054688
DIFF_ADV_PACE_roll3_mean,10.389246940612793,8.0,337.3368835449219
DIFF_TRAD_TOV_roll3_std,10.386014938354492,1.0,1782.42431640625
DIFF_TRAD_OREB_roll10_mean,10.370945930480957,6.0,644.25537109375
DIFF_SCOR_PCTPTS_OFF_TO_roll5_mean,10.350051879882812,5.0,115.97998046875
DIFF_MISC_2ND_PTS_roll3_mean,10.303413391113281,3.0,119.60074615478516
DIFF_TRAD_BLK_roll5_std,10.262565612792969,4.0,878.6295166015625
DIFF_SCOR_PCTPTS_PITP_roll3_std,10.15811824798584,2.0,523.2708740234375
DIFF_MISC_OPP_2ND_PTS_roll5_std,10.099908828735352,4.0,320.6528625488281
DIFF_ADV_AST_PCT_roll5_std,10.01661205291748,3.0,2698.4892578125
DIFF_SCOR_FGM__PCTUAST_roll3_std,10.001840591430664,1.0,196.3907470703125
DIFF_SCOR_PCTPTS_FBPS_roll5_mean,9.989916801452637,3.0,2288.413330078125
DIFF_FF_OREB_PCT_roll3_std,9.987325668334961,2.0,214.32162475585938
DIFF_SCOR_PCTPTS_FT_roll3_mean,9.96961498260498,9.0,579.8212280273438
DIFF_ADV_OREB_PCT_roll3_mean,9.959266662597656,5.0,375.27471923828125
DIFF_SCOR_PCTPTS_3PT_roll5_std,9.95785903930664,6.0,1538.0894775390625
DIFF_FF_FTA_RATE_roll5_mean,9.927352905273438,1.0,14.215309143066406
DIFF_SCOR_2FGM__PCTUAST_roll5_std,9.920995712280273,1.0,104.07884216308594
DIFF_FF_TOV_PCT_roll3_mean,9.916852951049805,4.0,921.2574462890625
DIFF_FF_FTA_RATE_roll3_mean,9.893206596374512,2.0,858.921142578125
DIFF_TRAD_PF_roll5_std,9.86938762664795,1.0,31.39151382446289
DIFF_ADV_TS_PCT_roll5_mean,9.858851432800293,3.0,592.4888305664062
DIFF_ADV_PACE_roll3_std,9.81573486328125,7.0,82.90483856201172
DIFF_TRAD_FGA_roll3_mean,9.79718017578125,5.0,183.99102783203125
DIFF_TRAD_REB_roll5_std,9.782464027404785,18.0,1372.6788330078125
DIFF_FF_OPP_TOV_PCT_roll5_mean,9.775691032409668,7.0,662.068359375
DIFF_ADV_AST_PCT_roll10_std,9.7740478515625,1.0,396.2763977050781
DIFF_FF_OPP_TOV_PCT_roll10_std,9.760566711425781,1.0,37.22496032714844
DIFF_MISC_PITP_roll10_mean,9.631616592407227,1.0,71.52407836914062
DIFF_TRAD_FTM_roll5_mean,9.563267707824707,3.0,988.9909057617188
DIFF_SCOR_FGM__PCTAST_roll10_std,9.549495697021484,4.0,61.74250411987305
DIFF_ADV_OFFRTG_roll3_std,9.37586784362793,5.0,315.8681945800781
DIFF_MISC_OPP_PTS_OFF_TO_roll3_mean,9.279067993164062,3.0,152.2031707763672
