feature,gain,weight,cover
DIFF_ADV_AST_TO_roll5_mean,28.58334732055664,1.0,1080.8714599609375
DIFF_TRAD_FGA_roll10_mean,28.17403793334961,5.0,2698.92236328125
DIFF_TRAD_FTA_roll5_std,26.201892852783203,2.0,2168.71533203125
DIFF_FF_OPP_EFG_PCT_roll10_mean,25.208248138427734,67.0,2622.861083984375
DIFF_TRAD_3PM_roll5_mean,24.93877601623535,3.0,1669.2354736328125
DIFF_TRAD_3PA_roll5_std,24.70001220703125,34.0,1351.2982177734375
DIFF_TRAD_FTM_roll3_mean,24.08823585510254,3.0,2016.6002197265625
DIFF_TRAD_FG_PCT_roll5_std,22.513477325439453,14.0,682.5056762695312
DIFF_TRAD_3P_PCT_roll5_mean,22.314693450927734,9.0,1103.3052978515625
DIFF_TRAD_FGM_roll5_mean,21.91576385498047,8.0,1908.80517578125
DIFF_TRAD_PF_roll5_mean,21.532665252685547,16.0,2781.83203125
DIFF_TRAD_3P_PCT_roll3_std,21.372669219970703,8.0,902.970947265625
DIFF_TRAD_PF_roll5_std,20.572628021240234,5.0,370.0672607421875
DIFF_TRAD_FG_PCT_roll3_std,20.430377960205078,8.0,1673.3291015625
DIFF_MISC_OPP_PTS_OFF_TO_roll10_mean,20.42639923095703,22.0,3111.39599609375
DIFF_TRAD_TOV_roll10_mean,19.948877334594727,21.0,2230.87548828125
DIFF_TRAD_DREB_roll3_mean,19.696508407592773,5.0,895.8615112304688
DIFF_ADV_TS_PCT_roll10_mean,19.462732315063477,60.0,2577.093994140625
DIFF_TRAD_AST_roll3_mean,19.023378372192383,5.0,585.5056762695312
is_playoffs,18.71787452697754,30.0,1550.9803466796875
DIFF_TRAD_FGA_roll3_std,18.345386505126953,13.0,1755.626953125
DIFF_TRAD_DREB_roll5_mean,18.23880386352539,8.0,921.5761108398438
DIFF_TRAD_BLK_roll10_mean,17.868799209594727,3.0,2197.1767578125
DIFF_FF_EFG_PCT_roll10_mean,17.576583862304688,16.0,1671.070068359375
DIFF_TRAD_FGM_roll10_mean,17.412256240844727,19.0,1904.7340087890625
DIFF_TRAD_TOV_roll3_std,17.404991149902344,11.0,460.8113098144531
DIFF_SCOR_PCTPTS_PITP_roll10_mean,17.30843734741211,1.0,339.87396240234375
DIFF_ADV_DEFRTG_roll5_mean,17.050512313842773,36.0,1849.53857421875
DIFF_ADV_OFFRTG_roll3_mean,16.606842041015625,5.0,661.0126342773438
DIFF_TRAD_FT_PCT_roll10_std,15.93174934387207,13.0,1228.5528564453125
DIFF_TRAD_FTA_roll3_mean,15.845829963684082,6.0,824.9700317382812
DIFF_rest_days_roll10_mean,15.795513153076172,84.0,2267.752685546875
DIFF_SCOR_2FGM__PCTUAST_roll3_std,15.736905097961426,1.0,862.67431640625
DIFF_SCOR_PCTFGA_2PT_roll10_mean,15.6943941116333,4.0,2413.995849609375
DIFF_ADV_TS_PCT_roll5_mean,15.580853462219238,3.0,1234.042236328125
DIFF_TRAD_FTM_roll3_std,15.49958610534668,21.0,3080.53369140625
DIFF_SCOR_PCTPTS_OFF_TO_roll10_std,14.997251510620117,4.0,302.7532958984375
DIFF_MISC_OPP_FBPS_roll10_mean,14.741931915283203,12.0,1228.8038330078125
DIFF_MISC_OPP_PTS_OFF_TO_roll10_std,14.706579208374023,5.0,242.07803344726562
DIFF_TRAD_3PA_roll3_std,14.676085472106934,13.0,933.988037109375
DIFF_SCOR_3FGM__PCTAST_roll5_mean,14.631135940551758,5.0,718.2140502929688
DIFF_ADV_AST_TO_roll10_mean,14.480615615844727,7.0,850.6241455078125
DIFF_TRAD_FTM_roll10_mean,14.47719669342041,6.0,2098.0654296875
DIFF_ADV_OFFRTG_roll10_std,14.319923400878906,5.0,384.83819580078125
DIFF_rest_days_roll5_mean,14.219919204711914,36.0,2645.66259765625
DIFF_ADV_DEFRTG_roll3_mean,14.209511756896973,12.0,2680.818115234375
DIFF_FF_OPP_FTA_RATE_roll5_std,14.200244903564453,17.0,1555.6383056640625
DIFF_TRAD_PF_roll3_std,14.102354049682617,9.0,670.2833862304688
DIFF_SCOR_PCTFGA_2PT_roll5_mean,14.01311206817627,2.0,54.930171966552734
DIFF_ADV_PACE_roll10_std,13.954093933105469,4.0,757.1727905273438
DIFF_FF_OPP_EFG_PCT_roll5_mean,13.941845893859863,14.0,1191.69140625
DIFF_FF_EFG_PCT_roll5_mean,13.939537048339844,1.0,833.9724731445312
DIFF_SCOR_3FGM__PCTAST_roll3_std,13.869147300720215,6.0,895.983642578125
DIFF_SCOR_PCTPTS_2PT_roll5_std,13.867006301879883,4.0,1246.5516357421875
DIFF_SCOR_PCTPTS_FT_roll5_std,13.816405296325684,8.0,971.3527221679688
DIFF_ADV_AST_RATIO_roll10_mean,13.807538032531738,7.0,987.1101684570312
DIFF_ADV_REB_PCT_roll5_std,13.776121139526367,4.0,445.68109130859375
DIFF_SCOR_PCTPTS_2PT_MR_roll3_mean,13.762518882751465,11.0,654.2709350585938
DIFF_MISC_OPP_PITP_roll5_mean,13.688777923583984,12.0,839.9122924804688
DIFF_SCOR_PCTFGA_2PT_roll3_std,13.653087615966797,3.0,811.9750366210938
DIFF_TRAD_BLK_roll5_std,13.583539962768555,4.0,240.8173065185547
DIFF_MISC_OPP_FBPS_roll3_mean,13.55929946899414,1.0,914.86572265625
DIFF_TRAD_TOV_roll5_mean,13.55456256866455,16.0,1490.27197265625
DIFF_MISC_PTS_OFF_TO_roll3_std,13.492904663085938,6.0,1829.2962646484375
DIFF_SCOR_PCTPTS_OFF_TO_roll5_std,13.487469673156738,3.0,836.6640014648438
DIFF_FF_FTA_RATE_roll10_mean,13.445991516113281,3.0,1091.2410888671875
DIFF_TRAD_REB_roll5_mean,13.36080551147461,6.0,531.5732421875
DIFF_TRAD_BLK_roll10_std,13.336724281311035,14.0,2023.6529541015625
DIFF_MISC_FBPS_roll3_std,13.297124862670898,35.0,1559.65185546875
DIFF_SCOR_PCTPTS_OFF_TO_roll3_mean,13.268502235412598,11.0,2005.2105712890625
DIFF_SCOR_FGM__PCTAST_roll10_mean,13.258700370788574,1.0,191.47825622558594
DIFF_MISC_OPP_PTS_OFF_TO_roll5_std,13.250828742980957,6.0,1155.8509521484375
DIFF_ADV_AST_TO_roll10_std,13.249972343444824,20.0,2542.0146484375
DIFF_SCOR_PCTPTS_FBPS_roll3_std,13.23523998260498,18.0,1358.693115234375
DIFF_MISC_PTS_OFF_TO_roll5_mean,13.20941162109375,2.0,1494.205078125
DIFF_TRAD_OREB_roll10_std,13.177922248840332,3.0,1902.8765869140625
DIFF_TRAD_FT_PCT_roll5_mean,13.175207138061523,7.0,337.7965393066406
DIFF_SCOR_2FGM__PCTAST_roll10_std,13.135921478271484,4.0,562.4057006835938
DIFF_SCOR_PCTPTS_FBPS_roll5_mean,13.128198623657227,8.0,1332.7314453125
DIFF_FF_OPP_TOV_PCT_roll5_std,13.101624488830566,12.0,1351.814208984375
DIFF_TRAD_STL_roll3_std,13.098527908325195,13.0,2281.23974609375
DIFF_ADV_PACE_roll5_mean,13.059013366699219,4.0,390.23968505859375
DIFF_MISC_2ND_PTS_roll5_mean,13.049171447753906,3.0,180.2048797607422
DIFF_FF_OREB_PCT_roll5_std,12.99832820892334,1.0,226.4254913330078
DIFF_TRAD_3P_PCT_roll5_std,12.987080574035645,4.0,624.2470703125
DIFF_FF_OPP_OREB_PCT_roll10_mean,12.919435501098633,2.0,652.083251953125
DIFF_TRAD_DREB_roll5_std,12.909688949584961,4.0,425.7300720214844
DIFF_SCOR_PCTPTS_2PT_roll3_mean,12.89647388458252,6.0,1803.9951171875
DIFF_ADV_AST_TO_roll5_std,12.880616188049316,2.0,129.86891174316406
DIFF_FF_FTA_RATE_roll3_std,12.859142303466797,3.0,2013.0130615234375
DIFF_FF_OPP_TOV_PCT_roll10_mean,12.858872413635254,7.0,2235.402587890625
DIFF_ADV_TS_PCT_roll3_mean,12.805875778198242,8.0,812.9920654296875
DIFF_MISC_PITP_roll3_mean,12.777467727661133,4.0,1599.9473876953125
DIFF_TRAD_STL_roll10_std,12.742268562316895,13.0,1625.3704833984375
DIFF_ADV_AST_RATIO_roll3_mean,12.71722412109375,3.0,941.3977661132812
DIFF_SCOR_PCTPTS_OFF_TO_roll3_std,12.65338134765625,3.0,1381.3436279296875
DIFF_MISC_PTS_OFF_TO_roll5_std,12.638969421386719,3.0,261.4313659667969
DIFF_ADV_AST_RATIO_roll3_std,12.635719299316406,8.0,779.4848022460938
DIFF_SCOR_PCTPTS_FT_roll10_std,12.626384735107422,12.0,2075.501220703125
DIFF_SCOR_PCTPTS_2PT_roll3_std,12.611112594604492,1.0,102.10321807861328
DIFF_SCOR_PCTPTS_2PT_roll10_mean,12.596704483032227,5.0,1382.1978759765625
DIFF_MISC_OPP_PTS_OFF_TO_roll5_mean,12.576400756835938,3.0,1001.349365234375
DIFF_TRAD_BLK_roll5_mean,12.570176124572754,13.0,671.5853271484375
DIFF_FF_TOV_PCT_roll5_mean,12.567850112915039,8.0,993.901123046875
DIFF_FF_OPP_EFG_PCT_roll3_std,12.562368392944336,16.0,2229.80419921875
DIFF_TRAD_3PM_roll10_std,12.52027702331543,16.0,591.4642944335938
DIFF_TRAD_OREB_roll5_std,12.504110336303711,5.0,2011.474853515625
DIFF_TRAD_FGA_roll5_mean,12.498167037963867,5.0,605.7838134765625
DIFF_ADV_PACE_roll10_mean,12.412460327148438,19.0,3176.86328125
DIFF_SCOR_3FGM__PCTUAST_roll3_std,12.397659301757812,6.0,2307.9853515625
DIFF_rest_days_roll3_mean,12.38453197479248,30.0,3220.6494140625
DIFF_FF_OPP_FTA_RATE_roll3_std,12.363391876220703,4.0,1484.3228759765625
DIFF_MISC_PITP_roll10_mean,12.357499122619629,2.0,298.98809814453125
DIFF_FF_EFG_PCT_roll5_std,12.357133865356445,1.0,357.5424499511719
DIFF_SCOR_PCTPTS_PITP_roll3_mean,12.329899787902832,21.0,3138.45361328125
DIFF_ADV_REB_PCT_roll5_mean,12.325438499450684,2.0,1185.7830810546875
DIFF_TRAD_AST_roll10_std,12.322176933288574,19.0,1663.70556640625
DIFF_TRAD_DREB_roll10_std,12.294285774230957,19.0,300.0973815917969
DIFF_SCOR_PCTPTS_FBPS_roll10_mean,12.281388282775879,4.0,404.0126647949219
DIFF_SCOR_PCTPTS_3PT_roll3_mean,12.27686882019043,2.0,766.337158203125
DIFF_SCOR_3FGM__PCTUAST_roll5_std,12.257172584533691,1.0,55.95432662963867
DIFF_MISC_PTS_OFF_TO_roll10_std,12.231983184814453,2.0,332.43218994140625
DIFF_FF_OREB_PCT_roll10_mean,12.190110206604004,8.0,775.258056640625
DIFF_FF_OPP_OREB_PCT_roll3_mean,12.161266326904297,11.0,1875.67138671875
DIFF_MISC_2ND_PTS_roll3_std,12.158649444580078,22.0,2017.635498046875
DIFF_FF_OPP_TOV_PCT_roll3_std,12.150303840637207,10.0,486.77264404296875
DIFF_TRAD_AST_roll5_std,12.136350631713867,5.0,1817.9927978515625
DIFF_FF_OPP_EFG_PCT_roll10_std,12.122024536132812,16.0,3207.5869140625
DIFF_ADV_AST_TO_roll3_mean,12.112899780273438,6.0,209.6780242919922
DIFF_TRAD_FTA_roll10_mean,12.06148910522461,13.0,2323.042724609375
DIFF_FF_OPP_EFG_PCT_roll5_std,12.023171424865723,13.0,757.0022583007812
DIFF_MISC_OPP_FBPS_roll5_std,12.012862205505371,2.0,218.07412719726562
DIFF_FF_OPP_EFG_PCT_roll3_mean,11.98166561126709,3.0,1456.6654052734375
DIFF_ADV_REB_PCT_roll10_mean,11.944997787475586,9.0,813.385498046875
DIFF_SCOR_PCTPTS_3PT_roll5_mean,11.941112518310547,3.0,175.4856414794922
DIFF_MISC_2ND_PTS_roll10_mean,11.938577651977539,5.0,532.28515625
DIFF_TRAD_3PA_roll10_std,11.93338394165039,4.0,2202.617431640625
DIFF_SCOR_FGM__PCTAST_roll5_mean,11.908820152282715,4.0,1098.8076171875
DIFF_SCOR_PCTFGA_2PT_roll3_mean,11.901296615600586,1.0,1328.12744140625
DIFF_SCOR_3FGM__PCTAST_roll10_std,11.870768547058105,2.0,376.4555969238281
DIFF_SCOR_PCTPTS_FBPS_roll3_mean,11.869758605957031,6.0,859.455078125
DIFF_ADV_AST_RATIO_roll10_std,11.869404792785645,5.0,316.26361083984375
DIFF_TRAD_3PM_roll5_std,11.866484642028809,11.0,339.7830505371094
DIFF_SCOR_PCTPTS_2PT_MR_roll10_std,11.81882381439209,16.0,1892.3223876953125
DIFF_ADV_OFFRTG_roll5_std,11.817158699035645,3.0,455.7291564941406
DIFF_FF_TOV_PCT_roll5_std,11.813233375549316,7.0,482.823974609375
DIFF_TRAD_OREB_roll3_std,11.804996490478516,11.0,712.5205688476562
DIFF_TRAD_FGM_roll3_mean,11.765685081481934,6.0,899.6846313476562
DIFF_SCOR_PCTPTS_FBPS_roll5_std,11.7285795211792,3.0,1179.7471923828125
DIFF_MISC_FBPS_roll5_std,11.704087257385254,14.0,1562.3868408203125
DIFF_MISC_OPP_FBPS_roll5_mean,11.699570655822754,5.0,2370.55029296875
DIFF_FF_TOV_PCT_roll10_mean,11.684564590454102,23.0,1514.2552490234375
DIFF_SCOR_2FGM__PCTUAST_roll3_mean,11.674519538879395,4.0,3012.76025390625
DIFF_MISC_OPP_PITP_roll3_mean,11.664402961730957,4.0,1191.8358154296875
DIFF_TRAD_FTM_roll5_mean,11.631545066833496,5.0,1387.546630859375
DIFF_SCOR_PCTPTS_3PT_roll10_std,11.619086265563965,2.0,146.6013946533203
DIFF_SCOR_PCTPTS_2PT_roll5_mean,11.610252380371094,3.0,1112.6907958984375
DIFF_TRAD_FT_PCT_roll10_mean,11.568934440612793,10.0,480.94378662109375
DIFF_ADV_AST_RATIO_roll5_mean,11.552239418029785,4.0,580.4967041015625
DIFF_TRAD_REB_roll10_std,11.548686027526855,3.0,677.859619140625
DIFF_MISC_PITP_roll5_std,11.538900375366211,5.0,1582.396240234375
DIFF_ADV_REB_PCT_roll10_std,11.484759330749512,6.0,1194.234130859375
DIFF_ADV_PACE_roll5_std,11.461376190185547,4.0,350.0450439453125
DIFF_FF_FTA_RATE_roll5_mean,11.43120288848877,3.0,386.5384216308594
DIFF_TRAD_STL_roll10_mean,11.425185203552246,13.0,2065.16748046875
DIFF_TRAD_REB_roll5_std,11.414084434509277,17.0,1844.629150390625
DIFF_SCOR_PCTPTS_3PT_roll3_std,11.41209602355957,4.0,757.5684814453125
DIFF_TRAD_3PM_roll3_mean,11.393068313598633,7.0,2151.75341796875
DIFF_FF_OPP_FTA_RATE_roll10_mean,11.366792678833008,15.0,1794.4876708984375
DIFF_FF_FTA_RATE_roll10_std,11.365874290466309,3.0,1770.55078125
DIFF_SCOR_PCTPTS_FBPS_roll10_std,11.35893440246582,5.0,750.1375122070312
DIFF_MISC_OPP_PITP_roll10_std,11.340030670166016,9.0,1844.521484375
DIFF_TRAD_AST_roll5_mean,11.328950881958008,2.0,886.919189453125
DIFF_MISC_OPP_2ND_PTS_roll10_mean,11.301166534423828,2.0,1620.696044921875
DIFF_ADV_DEFRTG_roll5_std,11.278518676757812,1.0,57.588104248046875
DIFF_FF_OREB_PCT_roll3_mean,11.276201248168945,2.0,1203.7962646484375
DIFF_MISC_OPP_FBPS_roll3_std,11.275266647338867,4.0,398.4341125488281
DIFF_SCOR_PCTPTS_PITP_roll10_std,11.251937866210938,7.0,1687.0833740234375
DIFF_TRAD_REB_roll3_mean,11.210086822509766,4.0,705.7634887695312
DIFF_SCOR_3FGM__PCTUAST_roll10_std,11.183056831359863,3.0,1449.6390380859375
DIFF_ADV_REB_PCT_roll3_std,11.178098678588867,5.0,164.91038513183594
DIFF_SCOR_PCTPTS_FT_roll3_mean,11.171284675598145,5.0,439.91949462890625
DIFF_SCOR_PCTPTS_2PT_MR_roll5_mean,11.1212797164917,3.0,37.58853530883789
DIFF_FF_OPP_TOV_PCT_roll10_std,11.118764877319336,5.0,400.6749572753906
DIFF_ADV_PACE_roll3_mean,11.08252239227295,2.0,540.093994140625
DIFF_MISC_PTS_OFF_TO_roll10_mean,11.025633811950684,6.0,1028.9893798828125
DIFF_SCOR_PCTPTS_3PT_roll10_mean,11.013663291931152,1.0,1819.1446533203125
DIFF_MISC_2ND_PTS_roll5_std,11.0079345703125,10.0,981.0447998046875
DIFF_TRAD_3PM_roll3_std,10.994793891906738,2.0,1629.067138671875
DIFF_ADV_AST_TO_roll3_std,10.994205474853516,9.0,3338.804931640625
DIFF_ADV_TS_PCT_roll10_std,10.987841606140137,8.0,2865.765625
DIFF_SCOR_3FGM__PCTUAST_roll3_mean,10.972333908081055,2.0,199.91102600097656
DIFF_SCOR_PCTFGA_2PT_roll5_std,10.971050262451172,8.0,1507.3956298828125
DIFF_ADV_AST_PCT_roll3_mean,10.963981628417969,3.0,645.7828979492188
DIFF_SCOR_PCTFGA_3PT_roll10_std,10.95474910736084,7.0,1043.8785400390625
DIFF_TRAD_FTM_roll10_std,10.945664405822754,10.0,2008.3284912109375
DIFF_FF_OPP_TOV_PCT_roll3_mean,10.940128326416016,3.0,427.3210144042969
DIFF_MISC_OPP_PTS_OFF_TO_roll3_std,10.920890808105469,2.0,253.32861328125
DIFF_MISC_OPP_2ND_PTS_roll3_std,10.917671203613281,1.0,921.89404296875
DIFF_SCOR_PCTPTS_3PT_roll5_std,10.858659744262695,8.0,1335.766357421875
DIFF_MISC_OPP_PITP_roll3_std,10.858128547668457,9.0,1661.32373046875
DIFF_FF_OPP_OREB_PCT_roll5_std,10.8306884765625,3.0,199.007080078125
DIFF_SCOR_2FGM__PCTUAST_roll5_mean,10.829565048217773,4.0,1179.37353515625
DIFF_ADV_DREB_PCT_roll10_std,10.769938468933105,8.0,1478.37841796875
DIFF_SCOR_2FGM__PCTUAST_roll5_std,10.756260871887207,6.0,443.9729919433594
DIFF_TRAD_FGM_roll5_std,10.745307922363281,4.0,305.6462097167969
DIFF_TRAD_TOV_roll10_std,10.741495132446289,5.0,542.6400756835938
DIFF_TRAD_OREB_roll10_mean,10.727387428283691,8.0,480.6873474121094
DIFF_SCOR_PCTPTS_OFF_TO_roll10_mean,10.725422859191895,2.0,247.15948486328125
DIFF_TRAD_FG_PCT_roll10_std,10.699084281921387,1.0,51.42683029174805
DIFF_TRAD_FGM_roll10_std,10.678359985351562,7.0,190.0757293701172
DIFF_MISC_2ND_PTS_roll10_std,10.672933578491211,4.0,528.6021118164062
DIFF_MISC_OPP_PITP_roll5_std,10.6654634475708,3.0,850.0014038085938
DIFF_SCOR_3FGM__PCTUAST_roll5_mean,10.656075477600098,5.0,128.62916564941406
DIFF_TRAD_FGA_roll10_std,10.644068717956543,9.0,2079.2412109375
DIFF_FF_TOV_PCT_roll10_std,10.566681861877441,8.0,520.4253540039062
DIFF_MISC_OPP_FBPS_roll10_std,10.564899444580078,11.0,2387.802001953125
DIFF_SCOR_3FGM__PCTUAST_roll10_mean,10.543524742126465,21.0,2608.62841796875
DIFF_ADV_TS_PCT_roll3_std,10.483199119567871,5.0,186.41744995117188
DIFF_TRAD_FG_PCT_roll3_mean,10.467482566833496,6.0,230.2933349609375
DIFF_ADV_DEFRTG_roll3_std,10.466901779174805,9.0,735.6567993164062
DIFF_ADV_PACE_roll3_std,10.360249519348145,6.0,238.7491912841797
DIFF_FF_EFG_PCT_roll10_std,10.352778434753418,3.0,373.4925537109375
DIFF_FF_OPP_TOV_PCT_roll5_mean,10.326026916503906,5.0,1685.007080078125
DIFF_ADV_DREB_PCT_roll5_mean,10.28372573852539,9.0,2437.031494140625
DIFF_SCOR_3FGM__PCTAST_roll10_mean,10.252760887145996,8.0,2978.6787109375
DIFF_SCOR_FGM__PCTAST_roll5_std,10.251750946044922,6.0,2487.739501953125
DIFF_MISC_OPP_2ND_PTS_roll10_std,10.231806755065918,12.0,547.667724609375
DIFF_FF_OPP_FTA_RATE_roll10_std,10.205667495727539,4.0,606.57568359375
DIFF_FF_FTA_RATE_roll5_std,10.179903030395508,3.0,201.61012268066406
DIFF_SCOR_3FGM__PCTAST_roll5_std,10.129814147949219,10.0,359.2986755371094
DIFF_SCOR_PCTPTS_2PT_roll10_std,10.116586685180664,6.0,1522.5693359375
DIFF_TRAD_3P_PCT_roll10_std,10.025591850280762,5.0,738.3968505859375
DIFF_ADV_DREB_PCT_roll3_std,10.024706840515137,9.0,2618.048583984375
DIFF_FF_OPP_FTA_RATE_roll5_mean,10.008538246154785,3.0,129.66920471191406
DIFF_TRAD_REB_roll10_mean,9.997649192810059,3.0,89.6789779663086
DIFF_TRAD_REB_roll3_std,9.965721130371094,4.0,40.98805618286133
DIFF_SCOR_PCTPTS_FT_roll5_mean,9.933002471923828,2.0,54.03142547607422
DIFF_MISC_PTS_OFF_TO_roll3_mean,9.823590278625488,4.0,712.9896240234375
DIFF_SCOR_PCTPTS_PITP_roll5_std,9.815333366394043,7.0,578.14599609375
DIFF_ADV_REB_PCT_roll3_mean,9.801374435424805,3.0,163.6033172607422
DIFF_SCOR_2FGM__PCTUAST_roll10_mean,9.742019653320312,6.0,184.538818359375
DIFF_FF_OREB_PCT_roll5_mean,9.709482192993164,11.0,150.16171264648438
DIFF_FF_OREB_PCT_roll3_std,9.508089065551758,4.0,875.3588256835938
DIFF_TRAD_BLK_roll3_std,9.470908164978027,8.0,784.9642333984375
DIFF_MISC_FBPS_roll3_mean,9.44318675994873,3.0,76.44925689697266
DIFF_MISC_PITP_roll10_std,9.362409591674805,2.0,25.76714324951172
DIFF_FF_OREB_PCT_roll10_std,9.29433822631836,10.0,311.94708251953125
DIFF_SCOR_PCTPTS_PITP_roll5_mean,9.216753959655762,3.0,564.254638671875
DIFF_FF_TOV_PCT_roll3_mean,9.197115898132324,3.0,120.05987548828125
DIFF_TRAD_STL_roll5_std,9.170071601867676,5.0,330.70855712890625
DIFF_SCOR_PCTPTS_OFF_TO_roll5_mean,9.118449211120605,4.0,617.3321533203125
DIFF_FF_TOV_PCT_roll3_std,9.107646942138672,1.0,867.1727294921875
DIFF_SCOR_PCTPTS_2PT_MR_roll5_std,9.099507331848145,8.0,920.7972412109375
DIFF_MISC_OPP_2ND_PTS_roll5_std,9.065370559692383,5.0,74.55908966064453
DIFF_FF_EFG_PCT_roll3_std,9.008058547973633,5.0,897.0360107421875
DIFF_MISC_PITP_roll5_mean,8.967069625854492,1.0,146.91644287109375
DIFF_MISC_OPP_2ND_PTS_roll5_mean,8.959700584411621,2.0,307.4151306152344
DIFF_MISC_OPP_PTS_OFF_TO_roll3_mean,8.711828231811523,3.0,420.4048767089844
DIFF_ADV_OFFRTG_roll3_std,8.502044677734375,4.0,50.93898010253906
DIFF_TRAD_FGA_roll3_mean,8.437891960144043,5.0,358.96026611328125
DIFF_TRAD_FTA_roll10_std,8.285345077514648,2.0,503.29229736328125
DIFF_SCOR_PCTPTS_2PT_MR_roll3_std,8.281856536865234,13.0,659.3208618164062
DIFF_SCOR_PCTPTS_PITP_roll3_std,8.205000877380371,5.0,509.85205078125
DIFF_FF_EFG_PCT_roll3_mean,8.111705780029297,2.0,34.4919319152832
DIFF_FF_OPP_FTA_RATE_roll3_mean,7.985867023468018,4.0,670.5146484375
DIFF_SCOR_PCTPTS_FT_roll10_mean,7.7568511962890625,3.0,1408.9058837890625
DIFF_FF_FTA_RATE_roll3_mean,7.372348308563232,4.0,229.18878173828125
DIFF_MISC_OPP_2ND_PTS_roll3_mean,6.7959136962890625,1.0,20.095386505126953
DIFF_SCOR_FGM__PCTAST_roll3_std,6.758599758148193,2.0,47.65410614013672
DIFF_MISC_PITP_roll3_std,6.702436923980713,5.0,104.58668518066406
DIFF_ADV_AST_PCT_roll10_std,6.2589216232299805,4.0,23.1572322845459
DIFF_MISC_2ND_PTS_roll3_mean,1.5573005676269531,1.0,13.01591682434082
DIFF_SCOR_3FGM__PCTAST_roll3_mean,0.0,0.0,0.0
DIFF_MISC_FBPS_roll10_std,0.0,0.0,0.0
