feature,gain,weight,cover
DIFF_ADV_PACE_roll3_mean,7.306427478790283,67.0,975.5007934570312
DIFF_SCOR_PCTPTS_PITP_roll10_mean,7.304845809936523,30.0,838.060302734375
DIFF_MISC_OPP_FBPS_roll10_mean,7.294155597686768,87.0,1204.6434326171875
DIFF_FF_TOV_PCT_roll10_mean,7.282817840576172,55.0,1678.020751953125
DIFF_SCOR_2FGM__PCTUAST_roll3_mean,7.280689716339111,22.0,1602.13818359375
DIFF_SCOR_3FGM__PCTAST_roll3_mean,7.2802934646606445,49.0,816.544189453125
DIFF_SCOR_2FGM__PCTAST_roll10_mean,7.279794692993164,38.0,770.5431518554688
DIFF_ADV_DREB_PCT_roll3_mean,7.265671730041504,72.0,1141.529541015625
DIFF_SCOR_FGM__PCTUAST_roll3_mean,7.264212131500244,15.0,1258.41845703125
DIFF_FF_FTA_RATE_roll10_mean,7.255276203155518,45.0,1092.7894287109375
DIFF_MISC_2ND_PTS_roll10_mean,7.218885898590088,97.0,1134.839599609375
DIFF_ADV_TS_PCT_roll3_mean,7.176100730895996,68.0,1346.1083984375
DIFF_FF_EFG_PCT_roll3_mean,7.130845069885254,36.0,1818.513916015625
DIFF_FF_OPP_FTA_RATE_roll10_mean,7.049690246582031,78.0,1646.8736572265625
DIFF_ADV_AST_RATIO_roll10_mean,7.036694526672363,36.0,1170.5240478515625
DIFF_SCOR_PCTPTS_2PT_MR_roll3_mean,7.031336784362793,99.0,1244.524169921875
DIFF_SCOR_3FGM__PCTAST_roll10_mean,7.002108573913574,51.0,1369.9488525390625
DIFF_SCOR_PCTPTS_2PT_roll3_mean,6.986083507537842,59.0,1516.61376953125
DIFF_SCOR_PCTPTS_3PT_roll3_mean,6.982610702514648,33.0,802.3451538085938
DIFF_TRAD_3PM_roll3_mean,6.972668170928955,46.0,2284.65771484375
DIFF_ADV_OFFRTG_roll3_mean,6.956638336181641,29.0,623.3569946289062
DIFF_FF_OREB_PCT_roll10_mean,6.936952114105225,38.0,1703.9385986328125
DIFF_ADV_OREB_PCT_roll3_mean,6.936460971832275,43.0,925.6768798828125
DIFF_FF_OPP_TOV_PCT_roll10_mean,6.935931205749512,80.0,1433.8179931640625
DIFF_FF_OPP_TOV_PCT_roll3_mean,6.913606643676758,79.0,1342.4200439453125
DIFF_SCOR_PCTPTS_2PT_MR_roll10_mean,6.891659736633301,79.0,1313.992919921875
DIFF_MISC_OPP_PITP_roll3_mean,6.878330707550049,70.0,1636.1004638671875
DIFF_TRAD_BLK_roll10_mean,6.866218090057373,72.0,1205.0533447265625
DIFF_SCOR_PCTPTS_3PT_roll10_mean,6.852588653564453,33.0,1292.81640625
DIFF_ADV_EFG_PCT_roll3_mean,6.841681480407715,21.0,871.0967407226562
DIFF_FF_OPP_OREB_PCT_roll3_mean,6.815441608428955,60.0,1977.31689453125
DIFF_MISC_2ND_PTS_roll3_mean,6.814748764038086,44.0,601.8937377929688
DIFF_SCOR_PCTFGA_2PT_roll3_mean,6.787267684936523,21.0,1794.04150390625
DIFF_SCOR_3FGM__PCTUAST_roll10_mean,6.786574363708496,99.0,1948.0880126953125
DIFF_SCOR_FGM__PCTAST_roll3_mean,6.778034687042236,24.0,676.6830444335938
DIFF_SCOR_PCTFGA_2PT_roll10_mean,6.7659406661987305,38.0,1383.908935546875
DIFF_SCOR_PCTPTS_FT_roll10_mean,6.75101375579834,46.0,1390.3165283203125
DIFF_MISC_PTS_OFF_TO_roll3_mean,6.712503433227539,33.0,1483.21923828125
DIFF_MISC_OPP_2ND_PTS_roll10_mean,6.693879127502441,41.0,1274.2630615234375
DIFF_SCOR_FGM__PCTAST_roll10_mean,6.67903470993042,31.0,1007.2914428710938
DIFF_FF_FTA_RATE_roll3_mean,6.674437046051025,42.0,947.50830078125
DIFF_MISC_PITP_roll10_mean,6.66033935546875,51.0,1747.3690185546875
DIFF_MISC_PTS_OFF_TO_roll10_mean,6.656170845031738,65.0,1418.3935546875
DIFF_SCOR_PCTPTS_OFF_TO_roll10_mean,6.653319835662842,63.0,1722.674560546875
DIFF_ADV_DREB_PCT_roll10_mean,6.612428188323975,44.0,899.0975952148438
DIFF_SCOR_PCTFGA_3PT_roll10_mean,6.608906269073486,12.0,1954.17236328125
DIFF_MISC_OPP_PTS_OFF_TO_roll3_mean,6.565370082855225,50.0,1219.31005859375
DIFF_MISC_PITP_roll3_mean,6.55815315246582,34.0,971.3204345703125
DIFF_SCOR_PCTPTS_FBPS_roll10_mean,6.557024955749512,63.0,1467.227783203125
DIFF_ADV_AST_TO_roll3_mean,6.543216705322266,54.0,993.6184692382812
DIFF_ADV_EFG_PCT_roll10_mean,6.533486843109131,24.0,1305.8955078125
DIFF_MISC_OPP_2ND_PTS_roll3_mean,6.508010387420654,44.0,807.333740234375
DIFF_SCOR_PCTFGA_3PT_roll3_mean,6.491558074951172,17.0,1677.6884765625
DIFF_ADV_AST_RATIO_roll3_mean,6.482583045959473,73.0,2017.1412353515625
DIFF_ADV_AST_PCT_roll3_mean,6.46273946762085,30.0,648.0164794921875
DIFF_SCOR_3FGM__PCTUAST_roll3_mean,6.45369291305542,51.0,714.9249267578125
DIFF_FF_OPP_FTA_RATE_roll3_mean,6.452416896820068,100.0,1211.390380859375
DIFF_FF_OREB_PCT_roll3_mean,6.43745756149292,43.0,2003.4959716796875
DIFF_ADV_REB_PCT_roll3_mean,6.402402400970459,49.0,1474.9410400390625
DIFF_MISC_FBPS_roll10_mean,6.29633092880249,47.0,1408.876708984375
DIFF_ADV_TOV_PCT_roll3_mean,6.279993534088135,39.0,827.4871826171875
DIFF_ADV_AST_PCT_roll10_mean,5.860476016998291,16.0,500.3493957519531
DIFF_FF_TOV_PCT_roll3_mean,5.784418106079102,38.0,1259.8406982421875
