SEASON,TRAD_PTS,TRAD_FGM,TRAD_FGA,TRAD_FG_PCT,TRAD_3PM,TRAD_3PA,TRAD_3P_PCT,TRAD_FTM,TRAD_FTA,TRAD_FT_PCT,TRAD_OREB,TRAD_DREB,TRAD_REB,TRAD_AST,TRAD_TOV,TRAD_STL,TRAD_BLK,TRAD_PF,ADV_OFFRTG,ADV_DEFRTG,ADV_NETRTG,ADV_AST_PCT,ADV_AST_TO,ADV_AST_RATIO,ADV_DREB_PCT,ADV_REB_PCT,ADV_TS_PCT,ADV_PACE,ADV_PIE,FF_EFG_PCT,FF_FTA_RATE,FF_TOV_PCT,FF_OREB_PCT,FF_OPP_EFG_PCT,FF_OPP_FTA_RATE,FF_OPP_TOV_PCT,FF_OPP_OREB_PCT,MISC_PTS_OFF_TO,MISC_2ND_PTS,MISC_FBPS,MISC_PITP,MISC_OPP_PTS_OFF_TO,MISC_OPP_2ND_PTS,MISC_OPP_FBPS,MISC_OPP_PITP,SCOR_PCTFGA_2PT,SCOR_PCTFGA_3PT,SCOR_PCTPTS_2PT,SCOR_PCTPTS_2PT_MR,SCOR_PCTPTS_3PT,SCOR_PCTPTS_FBPS,SCOR_PCTPTS_FT,SCOR_PCTPTS_OFF_TO,SCOR_PCTPTS_PITP,SCOR_2FGM__PCTAST,SCOR_2FGM__PCTUAST,SCOR_3FGM__PCTAST,SCOR_3FGM__PCTUAST,SCOR_FGM__PCTAST,SCOR_FGM__PCTUAST
2006/07,98.46791443850267,36.3903743315508,79.56760886172651,45.82887700534759,6.087853323147441,17.022154316271962,35.308976317799846,19.599312452253628,26.076394194041253,75.23342245989305,11.121466768525591,29.941558441558442,41.063025210084035,21.179526355996945,15.092436974789916,7.229182582123759,4.594728800611153,22.21886936592819,105.17547746371277,105.17547746371277,0.0,58.01753246753247,1.5246333078686019,16.419251336898395,69.82177234530175,50.00053475935829,54.16730328495034,92.79576776165011,50.00015278838808,49.65416348357525,0.33311841100076395,16.10183346065699,30.179297173414817,49.65416348357525,0.33311841100076395,16.10183346065699,30.179297173414817,16.854469060351413,13.111917494270436,12.034377387318564,39.680672268907564,16.854469060351413,13.111917494270436,12.034377387318564,39.680672268907564,78.64644766997708,21.356493506493507,61.784339190221544,21.44881588999236,18.304583651642474,12.134377387318564,19.913445378151263,17.150878533231474,40.33834988540871,52.35248281130634,47.649732620320854,85.46420932009167,13.619136745607335,58.01753246753247,41.98418640183346
2007/08,99.5919452887538,37.08282674772037,81.25189969604864,45.714095744680854,6.526975683890577,18.070288753799392,35.653951367781154,18.899316109422493,25.02241641337386,75.62997720364741,11.191489361702128,30.70212765957447,41.8936170212766,21.621960486322187,14.027735562310031,7.2287234042553195,4.747340425531915,21.126899696048632,106.17496200607903,106.17496200607903,0.0,58.20892857142857,1.6914703647416414,16.676253799392097,70.04255319148936,50.000303951367776,54.04855623100303,93.21832066869301,50.00007598784195,49.736360182370824,0.31269148936170216,14.928267477203645,29.95870060790274,49.736360182370824,0.31269148936170216,14.928267477203645,29.95870060790274,15.833586626139818,13.149316109422493,12.40387537993921,39.67325227963526,15.833586626139818,13.149316109422493,12.40387537993921,39.67325227963526,77.73852583586626,22.264437689969604,61.58009118541033,21.77845744680851,19.40858662613982,12.334156534954408,19.01493161094225,15.922454407294833,39.804825227963526,52.10155775075987,47.89981003039514,85.35843465045592,13.767781155015198,58.20892857142857,41.79255319148936
2008/09,99.73916349809886,36.97414448669201,80.68326996197719,45.910266159695816,6.661596958174905,18.197338403041826,36.24813688212928,19.129277566539923,24.84296577946768,76.97155893536122,10.96615969581749,30.233079847908744,41.199239543726236,20.849429657794676,13.98060836501901,7.2570342205323195,4.800760456273764,21.150570342205324,106.94733840304183,106.94733840304183,0.0,56.322053231939165,1.6366007604562738,16.282395437262355,70.0141825095057,50.000418250950574,54.51,92.55881368821292,50.00011406844106,50.05859315589354,0.31221749049429653,14.965589353612167,29.98680608365019,50.05859315589354,0.31221749049429653,14.965589353612167,29.98680608365019,15.995437262357415,13.098859315589353,12.204182509505703,39.866920152091254,15.995437262357415,13.098859315589353,12.204182509505703,39.866920152091254,77.38585551330797,22.617186311787073,61.00844106463879,20.996311787072244,19.843498098859317,12.161787072243346,19.148859315589352,16.072661596958174,40.01589353612167,49.790646387832695,50.21087452471483,85.39528517110266,14.148631178707225,56.322053231939165,43.67946768060836
2009/10,100.26333841463415,37.541158536585364,81.45846036585365,46.20495426829268,6.444740853658536,18.19359756097561,35.06848323170732,18.736280487804876,24.704268292682926,75.76108993902439,10.934451219512194,30.701981707317074,41.636432926829265,21.130335365853657,14.152820121951219,7.184451219512195,4.863185975609756,21.00952743902439,106.6594512195122,106.6594512195122,0.0,56.149733231707316,1.628997713414634,16.3547256097561,70.0795731707317,50.00068597560975,54.41227134146341,93.42749237804878,50.00026676829269,50.1797256097561,0.30766730182926827,15.027591463414634,29.920922256097562,50.1797256097561,0.30766730182926827,15.027591463414634,29.921379573170732,16.211890243902438,13.246570121951219,13.948932926829269,41.766006097560975,16.211890243902438,13.246570121951219,13.948932926829269,41.766006097560975,77.62130335365853,22.38189786585366,62.24462652439024,20.520655487804877,19.057926829268293,13.829535060975608,18.69935213414634,16.226524390243902,41.72530487804878,50.25586890243902,49.74607469512195,84.36505335365854,15.063376524390245,56.149733231707316,43.851333841463415
2010/11,99.20861937452327,37.04271548436308,80.98054919908466,45.853852021357746,6.435926773455377,18.007246376811594,35.262852784134246,18.687261632341723,24.45575896262395,76.3201754385965,10.914569031273837,30.430205949656752,41.34477498093059,21.308924485125857,14.207475209763539,7.308924485125858,4.897025171624714,20.76048817696415,106.22948131197559,106.22948131197559,0.0,57.42162471395881,1.6327879481311975,16.565636918382914,69.9684591914569,50.000610221205186,54.17768878718535,92.64285278413425,50.00015255530129,49.84302059496567,0.30628756674294433,15.199084668192219,30.03203661327231,49.84302059496567,0.30628756674294433,15.199084668192219,30.032799389778795,16.143783371472157,13.092295957284515,13.807780320366133,41.170099160945846,16.143783371472157,13.092295957284515,13.807780320366133,41.170099160945846,77.72356979405035,22.27883295194508,61.92646834477499,20.36796338672769,19.2534706331045,13.867620137299772,18.821052631578947,16.297902364607168,41.56125095347063,51.47265446224256,48.52932875667429,85.55007627765065,14.030587337909992,57.42162471395881,42.579519450800916
2011/12,95.98929236499069,36.32169459962756,81.22206703910615,44.81024208566108,6.371973929236499,18.33240223463687,34.24040968342644,16.973929236499067,22.554003724394786,75.33635940409684,11.313780260707635,30.815176908752328,42.128957169459966,20.772811918063315,14.486033519553073,7.646648044692737,5.125698324022347,19.693202979515828,103.46545623836126,103.46545623836126,0.0,57.11596834264432,1.5694692737430167,16.231424581005587,69.71182495344506,50.00046554934823,52.76243016759776,92.071843575419,50.00013966480447,48.74925512104283,0.2817881750465549,15.594040968342645,30.28826815642458,48.74925512104283,0.2817881750465549,15.594040968342645,30.289152700186218,16.27467411545624,13.134078212290502,13.201117318435754,40.87616387337058,16.27467411545624,13.134078212290502,13.201117318435754,40.87616387337058,77.36866852886406,22.63477653631285,62.59669459962757,20.00041899441341,19.689059590316575,13.693947858472997,17.716945996275605,17.022392923649907,42.597765363128495,51.3493947858473,48.65293296089386,83.50386405959031,15.704748603351957,57.11596834264432,42.88556797020484
2012/13,97.94634703196347,36.99961948249619,81.85121765601218,45.324657534246576,7.1567732115677325,20.003424657534246,35.443911719939116,16.790334855403348,22.30517503805175,75.37427701674277,11.125190258751903,30.960045662100455,42.08523592085236,21.95357686453577,14.505327245053273,7.7534246575342465,5.115677321156773,19.995433789954337,104.75433789954339,104.75433789954339,0.0,59.21735159817352,1.6451864535768645,16.921270928462707,70.00357686453577,50.00053272450533,53.55506088280061,92.77971841704719,50.00026636225267,49.716933028919335,0.27653348554033486,15.49638508371385,29.99729832572298,49.716933028919335,0.27653348554033486,15.49638508371385,29.99779299847793,16.504946727549466,13.243531202435312,13.080289193302892,41.545662100456624,16.504946727549466,13.243531202435312,13.080289193302892,41.545662100456624,75.50315829528158,24.499771689497717,61.18508371385084,18.697260273972603,21.648287671232875,13.299619482496196,17.166894977168948,16.892161339421612,42.490601217656014,52.97762557077626,47.024010654490105,84.99151445966515,14.818493150684931,59.21735159817352,40.784132420091325
2013/14,100.91015921152388,37.62357846853677,82.79416224412434,45.58404094010614,7.763457164518575,21.589082638362395,35.7194086429113,17.899545109931765,23.661865049279758,75.72498104624715,10.867702805155421,31.7710386656558,42.63874147081122,21.856330553449585,14.558377558756634,7.640636846095527,4.688779378316907,20.78847611827142,105.83108415466263,105.83108415466263,0.0,58.0040940106141,1.6339916603487492,16.655193328279,70.8962092494314,50.00018953752843,54.28157695223654,94.58704321455647,50.00011372251706,50.29897649734648,0.28990295678544353,15.246019711902957,29.10477634571645,50.29897649734648,0.28990295678544353,15.246019711902957,29.10477634571645,16.548521607278243,13.084533737680061,13.249810462471569,42.200151630022745,16.548521607278243,13.084533737680061,13.249810462471569,42.200151630022745,73.85591357088704,26.14772554965883,59.41648976497347,17.52456406368461,22.853752843062924,13.038286580742987,17.7303260045489,16.430288097043213,41.89310083396513,51.39950720242608,48.602084912812735,83.48866565579985,16.47369219105383,58.0040940106141,41.9970053070508
2014/15,100.04729214340199,37.47177726926011,83.62509534706331,44.92562929061785,7.9038901601830664,22.607170099160946,34.72906178489703,17.199847444698705,22.977879481311977,74.95144927536232,10.894736842105264,32.50610221205187,43.40083905415713,22.016399694889397,14.300915331807781,7.727307398932113,4.830282227307399,20.317315026697177,104.77212051868803,104.77212051868803,0.0,58.706903127383676,1.6900800915331808,16.724218154080855,71.06556064073226,50.00026697177727,53.488749046529364,94.75067887109077,50.00015255530129,49.670099160945846,0.2785511060259344,14.94553775743707,28.935469107551487,49.670099160945846,0.2785511060259344,14.94553775743707,28.935736079328755,16.127765064836,13.236842105263158,13.12929061784897,42.048054919908466,16.127765064836,13.236842105263158,13.12929061784897,42.048054919908466,72.93821510297482,27.063996948893976,59.34351639969489,17.207055682684974,23.46422578184592,13.048245614035087,17.194584286803966,16.163615560640732,42.13878718535469,51.917086193745234,48.08482074752097,84.22135774218154,15.664645308924484,58.706903127383676,41.294469870327994
2015/16,102.48556231003039,38.12727963525836,84.47720364741642,45.248138297872345,8.55775075987842,24.191869300911854,35.1745820668693,17.673252279635257,23.37386018237082,75.89851823708206,10.420212765957446,33.286854103343465,43.70706686930091,22.131838905775076,14.304711246200608,7.812310030395137,4.956686930091186,20.31838905775076,105.62351823708205,105.62351823708205,0.0,57.93271276595745,1.6937841945288754,16.663753799392097,72.28529635258359,50.000265957446814,54.19585866261398,96.37342705167173,50.00015197568389,50.33202887537994,0.2805554711246201,14.706306990881458,27.713791793313067,50.33202887537994,0.2805554711246201,14.706306990881458,27.715767477203645,16.2040273556231,12.736322188449847,13.094224924012158,42.672492401215806,16.2040273556231,12.736322188449847,13.094224924012158,42.672492401215806,71.32936930091185,28.673252279635257,57.93731003039514,16.20330547112462,24.814589665653497,12.67256838905775,17.247796352583585,15.83248480243161,41.73354863221884,50.46607142857143,49.53582826747721,83.71439969604863,16.21052431610942,57.93271276595745,42.06838905775076
2016/17,105.61802902979373,39.01718869365928,85.30672268907563,45.84113827349122,9.705118411000765,27.12681436210848,35.673567608861724,17.878533231474407,23.155080213903744,77.14900687547747,10.110771581359817,33.29755538579068,43.408326967150494,22.59816653934301,13.91405653170359,7.694041252864782,4.739877769289534,19.9511077158136,108.35817417876243,108.35817417876243,0.0,57.777158135981665,1.782009167303285,16.925095492742553,72.65133689839573,50.00034377387318,55.419786096256686,96.87255920550038,50.00042016806723,51.56226126814362,0.2748357524828113,14.247097020626432,27.348701298701297,51.56226126814362,0.2748357524828113,14.247097020626432,27.34988540870894,16.086325439266616,12.772727272727273,13.156226126814362,43.51489686783805,16.086325439266616,12.772727272727273,13.156226126814362,43.51489686783805,68.13330786860199,31.869251336898394,55.73712757830405,14.431627196333078,27.338197097020625,12.371734148204737,16.92192513368984,15.256378915202443,41.306264323911385,49.37387318563789,50.62780748663102,83.53563789152024,16.465584415584416,57.777158135981665,42.22398777692895
2017/18,106.21532012195122,39.530868902439025,85.94626524390245,46.08407012195122,10.491615853658537,29.056783536585368,36.052172256097556,16.661966463414632,21.725609756097562,76.82358993902439,9.678734756097562,33.794969512195124,43.473704268292686,23.147484756097562,14.196265243902438,7.690929878048781,4.815548780487805,19.9077743902439,107.87557164634147,107.87557164634147,0.0,58.41932164634146,1.7740548780487804,17.154230182926828,73.54108231707316,50.00049542682926,55.72313262195122,97.92177591463414,50.00026676829269,52.21737804878049,0.2558464176829268,14.402820121951219,26.46017530487805,52.21737804878049,0.2558464176829268,14.402820121951219,26.46017530487805,16.33155487804878,12.346798780487806,12.123094512195122,44.989329268292686,16.33155487804878,12.346798780487806,12.123094512195122,44.989329268292686,66.09801829268294,33.904192073170734,54.833536585365856,12.394588414634146,29.456821646341464,11.362309451219513,15.708231707317074,15.411471036585365,42.43837652439024,49.64233993902439,50.35964176829269,83.04249237804878,16.959146341463416,58.41932164634146,41.58170731707317
2018/19,110.98932926829268,40.919969512195124,89.06897865853658,46.031173780487805,11.363185975609756,32.066692073170735,35.450724085365856,17.786204268292682,23.174923780487806,76.80133384146342,10.338414634146341,34.81707317073171,45.15548780487805,24.488185975609756,14.041539634146341,7.599085365853658,4.948170731707317,20.984375,109.68666158536585,109.68666158536585,0.0,59.80762195121952,1.9143940548780487,17.52145579268293,73.025,50.00034298780488,56.00907012195122,100.5076600609756,50.00019054878049,52.42842987804878,0.26340320121951216,13.85282012195122,26.976410060975613,52.42842987804878,0.26340320121951216,13.85282012195122,26.976410060975613,16.383384146341463,13.232088414634147,13.818216463414634,48.240091463414636,16.383384146341463,13.232088414634147,13.818216463414634,48.240091463414636,63.95015243902439,36.05118140243903,53.432850609756095,9.847827743902439,30.528010670731707,12.401714939024389,16.03708079268293,14.787385670731707,43.58395579268293,51.25609756097561,48.74554115853659,82.3983612804878,17.604192073170733,59.80762195121952,40.193216463414636
2019/20,111.64610673665791,40.71741032370954,88.53849518810149,46.09654418197725,12.275153105861767,34.271216097987754,35.783945756780405,17.936132983377078,23.171041119860018,77.2346019247594,9.983814523184602,34.72659667541557,44.71041119860018,24.27602799650044,14.504374453193352,7.60498687664042,4.854768153980753,20.848206474190725,110.19453193350832,110.19453193350832,0.0,59.7082239720035,1.8422134733158355,17.43928258967629,73.51058617672791,50.00021872265967,56.661592300962376,100.62374453193351,50.0005249343832,53.0569116360455,0.2649173228346457,14.287926509186352,26.490244969378825,53.0569116360455,0.2649173228346457,14.287926509186352,26.490244969378825,16.763779527559056,12.8915135608049,13.220034995625547,47.26071741032371,16.763779527559056,12.8915135608049,13.220034995625547,47.26071741032371,61.24339457567804,38.757786526684164,51.138538932633416,8.661286089238846,32.79693788276465,11.830621172353455,16.06382327209099,15.085608048993874,42.4758530183727,50.278871391076116,49.72261592300962,81.83057742782152,18.171609798775155,59.7082239720035,40.292344706911635
2020/21,111.97053800170794,41.14133219470538,88.33774551665243,46.65204953031597,12.677625960717336,34.60333048676345,36.50849701110162,17.010247651579846,21.85738684884714,77.91554227156277,9.844150298889838,34.412894961571304,44.25704526046115,24.598206660973528,13.716908625106747,7.509820666097353,4.848847139197267,19.385140905209223,111.85213492741248,111.85213492741248,0.0,59.82553373185311,1.9768403074295475,17.8101195559351,73.6831340734415,50.0002561912895,57.26571306575576,99.55602049530316,50.00034158838599,53.857344150298886,0.25022843723313404,13.67198975234842,26.318232280102478,53.857344150298886,0.25022843723313404,13.67198975234842,26.318232280102478,16.29547395388557,12.94064901793339,12.344150298889838,47.362937660119556,16.29547395388557,12.94064901793339,12.344150298889838,47.362937660119556,60.72690008539709,39.274679760888134,51.00264730999146,8.558838599487617,33.77280102476516,11.01336464560205,15.223569598633645,14.593552519214347,42.44363791631085,49.843381725021345,50.15802732707088,82.41460290350128,17.58877028181042,59.82553373185311,40.175491033304866
