feature,gain,weight,cover
DIFF_ADV_OFFRTG_roll10_mean,27.975873947143555,159.0,2587.896728515625
DIFF_TRAD_PF_roll10_std,26.588743209838867,19.0,2461.15087890625
DIFF_TRAD_STL_roll3_mean,24.528287887573242,11.0,1753.9832763671875
DIFF_TRAD_FGA_roll10_mean,24.20640754699707,12.0,2230.239990234375
DIFF_TRAD_OREB_roll3_mean,24.205148696899414,12.0,1536.47802734375
DIFF_TRAD_PF_roll5_mean,24.136240005493164,15.0,2493.688232421875
DIFF_MISC_OPP_FBPS_roll10_mean,24.031328201293945,6.0,2202.342529296875
DIFF_TRAD_3PM_roll3_std,20.66632652282715,9.0,367.1104431152344
DIFF_ADV_TS_PCT_roll10_mean,20.299039840698242,58.0,2346.46435546875
DIFF_ADV_EFG_PCT_roll10_mean,20.289308547973633,10.0,1158.306396484375
is_playoffs,20.022869110107422,25.0,1499.9801025390625
DIFF_ADV_OFFRTG_roll5_mean,19.613536834716797,5.0,1314.665771484375
DIFF_TRAD_3PA_roll3_std,19.58173179626465,13.0,1396.050537109375
DIFF_TRAD_STL_roll3_std,19.25172996520996,11.0,1997.4395751953125
DIFF_TRAD_TOV_roll3_std,19.158802032470703,5.0,805.4567260742188
DIFF_TRAD_FTA_roll3_mean,19.048564910888672,2.0,354.3949279785156
DIFF_TRAD_FT_PCT_roll5_mean,19.042863845825195,9.0,868.2535400390625
DIFF_SCOR_PCTFGA_2PT_roll10_mean,18.738765716552734,5.0,1115.3616943359375
DIFF_TRAD_DREB_roll10_std,18.672765731811523,21.0,755.06689453125
DIFF_TRAD_TOV_roll10_mean,18.610849380493164,19.0,2377.265869140625
DIFF_ADV_TS_PCT_roll3_mean,18.230737686157227,5.0,712.61279296875
DIFF_SCOR_PCTFGA_3PT_roll10_mean,16.992313385009766,1.0,649.729736328125
DIFF_TRAD_FGM_roll5_mean,16.723257064819336,9.0,1050.47314453125
DIFF_FF_OPP_FTA_RATE_roll5_mean,16.669208526611328,1.0,298.9645080566406
DIFF_MISC_OPP_PITP_roll5_mean,16.65614891052246,5.0,2231.207763671875
DIFF_SCOR_PCTPTS_2PT_roll10_mean,16.615100860595703,4.0,1216.6832275390625
DIFF_TRAD_AST_roll10_std,16.36029052734375,23.0,1711.8212890625
DIFF_TRAD_3P_PCT_roll5_mean,16.307340621948242,11.0,680.0728759765625
DIFF_ADV_REB_PCT_roll5_mean,16.151573181152344,3.0,851.7827758789062
DIFF_rest_days_roll10_mean,15.740635871887207,84.0,2443.004638671875
DIFF_TRAD_FTM_roll3_mean,15.714065551757812,4.0,1220.5623779296875
DIFF_MISC_OPP_PTS_OFF_TO_roll10_mean,15.577600479125977,28.0,2453.80859375
DIFF_SCOR_PCTPTS_3PT_roll3_std,15.515300750732422,2.0,536.155029296875
DIFF_FF_FTA_RATE_roll3_std,15.469582557678223,7.0,2006.2890625
DIFF_TRAD_3P_PCT_roll3_std,15.340904235839844,6.0,1439.22412109375
DIFF_FF_EFG_PCT_roll10_mean,15.267593383789062,12.0,1711.50830078125
DIFF_TRAD_FGM_roll10_mean,15.233206748962402,22.0,2125.3505859375
DIFF_SCOR_PCTFGA_2PT_roll5_mean,15.072704315185547,2.0,1071.0196533203125
DIFF_ADV_DEFRTG_roll5_mean,15.016427040100098,26.0,2357.855712890625
DIFF_SCOR_PCTPTS_FT_roll5_std,14.999227523803711,7.0,1049.8291015625
DIFF_TRAD_FTM_roll3_std,14.789896965026855,24.0,2764.712890625
DIFF_FF_EFG_PCT_roll5_mean,14.694985389709473,2.0,1414.4794921875
DIFF_FF_OPP_FTA_RATE_roll10_mean,14.649041175842285,9.0,2144.822021484375
DIFF_SCOR_PCTPTS_FBPS_roll3_std,14.62130069732666,13.0,1548.498291015625
DIFF_MISC_OPP_PITP_roll5_std,14.619305610656738,4.0,956.8890991210938
DIFF_TRAD_FT_PCT_roll10_std,14.4959716796875,11.0,1104.5032958984375
DIFF_ADV_DEFRTG_roll3_mean,14.490181922912598,18.0,3032.2353515625
DIFF_TRAD_PF_roll3_mean,14.414082527160645,10.0,976.9959106445312
DIFF_ADV_OFFRTG_roll5_std,14.36148738861084,3.0,1252.662353515625
DIFF_FF_TOV_PCT_roll10_mean,14.248525619506836,7.0,1557.56640625
DIFF_rest_days_roll5_mean,14.2030668258667,38.0,2570.950439453125
DIFF_SCOR_PCTFGA_2PT_roll3_mean,14.201473236083984,3.0,287.5499572753906
DIFF_SCOR_PCTFGA_2PT_roll3_std,14.17242431640625,1.0,160.3430633544922
DIFF_TRAD_AST_roll3_std,14.148771286010742,10.0,794.2033081054688
DIFF_SCOR_PCTPTS_OFF_TO_roll5_mean,14.094900131225586,1.0,33.16297912597656
DIFF_MISC_FBPS_roll3_std,14.089200019836426,29.0,1968.7071533203125
DIFF_SCOR_PCTFGA_3PT_roll10_std,14.085766792297363,5.0,1094.386962890625
DIFF_TRAD_AST_roll3_mean,14.081445693969727,2.0,388.78668212890625
DIFF_TRAD_STL_roll10_std,13.968541145324707,9.0,1792.1138916015625
DIFF_FF_OPP_EFG_PCT_roll5_mean,13.960641860961914,16.0,1382.1883544921875
DIFF_FF_OPP_FTA_RATE_roll5_std,13.94089412689209,16.0,2421.138916015625
DIFF_TRAD_FTA_roll5_std,13.7404203414917,12.0,1155.2598876953125
DIFF_ADV_TS_PCT_roll10_std,13.717754364013672,8.0,2116.220947265625
DIFF_FF_OPP_EFG_PCT_roll3_mean,13.710912704467773,5.0,1182.7816162109375
DIFF_ADV_OREB_PCT_roll3_mean,13.631122589111328,4.0,413.26837158203125
DIFF_ADV_OREB_PCT_roll3_std,13.4862060546875,3.0,1057.0284423828125
DIFF_SCOR_PCTPTS_FBPS_roll5_mean,13.459689140319824,4.0,1721.9329833984375
DIFF_SCOR_PCTPTS_PITP_roll5_mean,13.435300827026367,1.0,230.7218780517578
DIFF_TRAD_AST_roll5_std,13.39427661895752,7.0,986.64794921875
DIFF_MISC_PTS_OFF_TO_roll5_std,13.352423667907715,8.0,326.2776184082031
DIFF_ADV_TOV_PCT_roll10_mean,13.297072410583496,16.0,1607.7647705078125
DIFF_TRAD_DREB_roll3_std,13.265887260437012,8.0,967.8682250976562
DIFF_MISC_OPP_FBPS_roll3_std,13.261661529541016,1.0,17.420854568481445
DIFF_FF_OPP_OREB_PCT_roll10_mean,13.230289459228516,1.0,802.7295532226562
DIFF_SCOR_PCTPTS_FBPS_roll10_mean,13.215446472167969,3.0,244.99229431152344
DIFF_TRAD_3PM_roll3_mean,13.186327934265137,3.0,1525.7613525390625
DIFF_MISC_PITP_roll3_mean,13.18319320678711,2.0,824.794921875
DIFF_SCOR_PCTPTS_2PT_MR_roll3_mean,13.180105209350586,11.0,1194.0120849609375
DIFF_TRAD_BLK_roll10_mean,13.17882251739502,2.0,1206.107421875
DIFF_FF_EFG_PCT_roll3_mean,13.113570213317871,2.0,1079.04248046875
DIFF_FF_OPP_OREB_PCT_roll3_mean,13.056696891784668,9.0,1760.700927734375
DIFF_FF_OPP_EFG_PCT_roll3_std,13.056381225585938,18.0,2663.617431640625
DIFF_ADV_REB_PCT_roll10_std,13.055901527404785,7.0,1108.1005859375
DIFF_ADV_PACE_roll10_mean,13.051167488098145,19.0,3403.89111328125
DIFF_MISC_2ND_PTS_roll10_std,13.04517650604248,5.0,558.4884033203125
DIFF_SCOR_3FGM__PCTAST_roll5_mean,13.04172134399414,8.0,1006.9170532226562
DIFF_ADV_REB_PCT_roll5_std,12.996615409851074,2.0,286.5014343261719
DIFF_TRAD_FG_PCT_roll3_std,12.992621421813965,9.0,1156.996826171875
DIFF_SCOR_PCTPTS_3PT_roll3_mean,12.956843376159668,5.0,1302.039306640625
DIFF_SCOR_2FGM__PCTUAST_roll3_mean,12.950775146484375,2.0,1329.388671875
DIFF_TRAD_DREB_roll3_mean,12.936100959777832,6.0,1651.0152587890625
DIFF_ADV_AST_TO_roll10_std,12.914324760437012,14.0,2519.450927734375
DIFF_TRAD_3PM_roll10_std,12.869071960449219,12.0,738.8633422851562
DIFF_SCOR_PCTPTS_OFF_TO_roll10_std,12.866488456726074,3.0,611.380126953125
DIFF_ADV_DREB_PCT_roll3_mean,12.841817855834961,10.0,1584.847900390625
DIFF_FF_OPP_TOV_PCT_roll10_mean,12.8316650390625,8.0,1937.1297607421875
DIFF_SCOR_PCTPTS_2PT_MR_roll5_mean,12.8302001953125,5.0,728.408447265625
DIFF_SCOR_PCTPTS_2PT_roll3_mean,12.826229095458984,11.0,1284.3543701171875
DIFF_SCOR_PCTFGA_2PT_roll10_std,12.820869445800781,3.0,597.2424926757812
DIFF_SCOR_3FGM__PCTAST_roll3_mean,12.815055847167969,2.0,147.29087829589844
DIFF_rest_days_roll3_mean,12.805642127990723,28.0,2886.236572265625
DIFF_TRAD_OREB_roll10_mean,12.794243812561035,6.0,1310.4769287109375
DIFF_TRAD_REB_roll5_mean,12.723390579223633,1.0,375.01068115234375
DIFF_MISC_OPP_PITP_roll3_mean,12.696856498718262,4.0,1249.978759765625
DIFF_ADV_AST_RATIO_roll3_std,12.69216251373291,1.0,173.74505615234375
DIFF_SCOR_PCTPTS_3PT_roll5_mean,12.684569358825684,1.0,182.5093536376953
DIFF_TRAD_FTA_roll10_mean,12.665059089660645,9.0,2377.19580078125
DIFF_MISC_OPP_PTS_OFF_TO_roll10_std,12.656312942504883,5.0,388.50946044921875
DIFF_SCOR_PCTPTS_OFF_TO_roll3_mean,12.656108856201172,12.0,1952.90185546875
DIFF_MISC_2ND_PTS_roll10_mean,12.641197204589844,7.0,1111.6187744140625
DIFF_MISC_PTS_OFF_TO_roll3_std,12.609200477600098,6.0,1178.3846435546875
DIFF_SCOR_PCTPTS_FT_roll10_std,12.596665382385254,9.0,2087.667724609375
DIFF_ADV_PACE_roll5_std,12.590278625488281,3.0,471.001220703125
DIFF_MISC_2ND_PTS_roll3_std,12.57688045501709,15.0,2804.79296875
DIFF_SCOR_PCTPTS_OFF_TO_roll5_std,12.553816795349121,6.0,666.555908203125
DIFF_FF_OPP_TOV_PCT_roll5_std,12.529098510742188,11.0,1202.40478515625
DIFF_TRAD_BLK_roll5_mean,12.502540588378906,12.0,414.3013000488281
DIFF_MISC_OPP_PTS_OFF_TO_roll5_std,12.46403980255127,3.0,1494.8504638671875
DIFF_ADV_AST_RATIO_roll10_std,12.456820487976074,3.0,667.5707397460938
DIFF_MISC_FBPS_roll3_mean,12.430530548095703,3.0,1891.49072265625
DIFF_SCOR_PCTPTS_PITP_roll10_std,12.421699523925781,12.0,1523.38525390625
DIFF_SCOR_PCTPTS_PITP_roll3_mean,12.418212890625,15.0,2590.674560546875
DIFF_FF_OPP_EFG_PCT_roll5_std,12.372955322265625,11.0,1265.110595703125
DIFF_MISC_OPP_PTS_OFF_TO_roll5_mean,12.358635902404785,3.0,249.8317413330078
DIFF_TRAD_OREB_roll5_std,12.319607734680176,3.0,1802.6644287109375
DIFF_SCOR_2FGM__PCTUAST_roll10_mean,12.288043022155762,3.0,494.1166687011719
DIFF_FF_FTA_RATE_roll5_std,12.284984588623047,3.0,213.48472595214844
DIFF_TRAD_FG_PCT_roll3_mean,12.258560180664062,6.0,878.8294067382812
DIFF_FF_OPP_EFG_PCT_roll10_std,12.25401782989502,17.0,2765.19189453125
DIFF_TRAD_BLK_roll3_std,12.247306823730469,8.0,1793.552978515625
DIFF_FF_OPP_TOV_PCT_roll3_std,12.240737915039062,11.0,801.645263671875
DIFF_ADV_TOV_PCT_roll5_std,12.233173370361328,9.0,399.5868835449219
DIFF_ADV_AST_TO_roll3_mean,12.227822303771973,3.0,263.9821472167969
DIFF_FF_FTA_RATE_roll10_mean,12.21584415435791,7.0,1682.067626953125
DIFF_MISC_FBPS_roll10_mean,12.212724685668945,4.0,1425.6156005859375
DIFF_SCOR_3FGM__PCTAST_roll3_std,12.185796737670898,7.0,1045.7042236328125
DIFF_ADV_REB_PCT_roll3_mean,12.15578556060791,3.0,33.60635757446289
DIFF_MISC_PITP_roll3_std,12.137886047363281,6.0,597.9341430664062
DIFF_FF_OPP_OREB_PCT_roll5_std,12.123519897460938,4.0,176.79818725585938
DIFF_TRAD_3PM_roll5_std,12.099324226379395,8.0,359.57891845703125
DIFF_SCOR_PCTPTS_2PT_roll5_std,12.039069175720215,3.0,827.4485473632812
DIFF_TRAD_FGM_roll5_std,12.031474113464355,9.0,1373.50244140625
DIFF_SCOR_PCTPTS_FT_roll10_mean,12.024434089660645,4.0,646.7713012695312
DIFF_MISC_PTS_OFF_TO_roll5_mean,12.019142150878906,3.0,1999.2216796875
DIFF_ADV_AST_TO_roll10_mean,12.003544807434082,9.0,678.1239624023438
DIFF_ADV_DREB_PCT_roll3_std,11.999556541442871,3.0,3213.949951171875
DIFF_TRAD_FTM_roll5_mean,11.988627433776855,4.0,1976.1962890625
DIFF_MISC_OPP_FBPS_roll10_std,11.946924209594727,13.0,1843.8018798828125
DIFF_ADV_DREB_PCT_roll5_mean,11.934621810913086,5.0,2778.262451171875
DIFF_MISC_OPP_PITP_roll10_std,11.92495346069336,9.0,1298.4150390625
DIFF_TRAD_FGA_roll5_std,11.92258358001709,8.0,1286.822265625
DIFF_SCOR_2FGM__PCTUAST_roll3_std,11.886653900146484,2.0,1501.12890625
DIFF_ADV_DREB_PCT_roll10_std,11.886125564575195,7.0,1466.2779541015625
DIFF_ADV_AST_PCT_roll10_std,11.883172988891602,1.0,1609.8494873046875
DIFF_MISC_PTS_OFF_TO_roll10_std,11.839001655578613,3.0,238.7816619873047
DIFF_MISC_2ND_PTS_roll5_std,11.82947063446045,10.0,1318.13720703125
DIFF_TRAD_FGM_roll10_std,11.827049255371094,8.0,1114.4541015625
DIFF_SCOR_3FGM__PCTAST_roll10_std,11.822784423828125,1.0,318.9920654296875
DIFF_TRAD_BLK_roll10_std,11.813241004943848,11.0,2985.02490234375
DIFF_ADV_AST_TO_roll5_std,11.805366516113281,1.0,215.0598602294922
DIFF_SCOR_PCTPTS_FBPS_roll3_mean,11.787201881408691,9.0,1111.64990234375
DIFF_TRAD_FG_PCT_roll10_std,11.752575874328613,5.0,396.12322998046875
DIFF_MISC_OPP_FBPS_roll5_mean,11.70786190032959,9.0,2104.641845703125
DIFF_TRAD_FTM_roll10_std,11.70737361907959,6.0,1864.9039306640625
DIFF_ADV_OREB_PCT_roll5_mean,11.698820114135742,5.0,314.59375
DIFF_SCOR_3FGM__PCTUAST_roll10_mean,11.693474769592285,16.0,3385.989990234375
DIFF_SCOR_3FGM__PCTUAST_roll3_std,11.690199851989746,10.0,1692.781982421875
DIFF_TRAD_FGA_roll5_mean,11.668161392211914,4.0,1401.9036865234375
DIFF_FF_EFG_PCT_roll5_std,11.666911125183105,5.0,290.5534973144531
DIFF_MISC_OPP_2ND_PTS_roll10_std,11.656291007995605,13.0,595.0490112304688
DIFF_SCOR_2FGM__PCTAST_roll3_mean,11.618168830871582,7.0,1585.7589111328125
DIFF_ADV_AST_TO_roll3_std,11.602910995483398,10.0,2360.00341796875
DIFF_MISC_PITP_roll10_std,11.601009368896484,2.0,224.33221435546875
DIFF_ADV_EFG_PCT_roll3_mean,11.594902992248535,1.0,36.39357376098633
DIFF_MISC_OPP_2ND_PTS_roll3_mean,11.588308334350586,2.0,658.751708984375
DIFF_ADV_OREB_PCT_roll10_mean,11.55789566040039,2.0,432.5031433105469
DIFF_ADV_PACE_roll10_std,11.557147979736328,5.0,489.4795837402344
DIFF_MISC_PITP_roll5_std,11.54977798461914,4.0,363.8907165527344
DIFF_SCOR_PCTPTS_3PT_roll5_std,11.460437774658203,8.0,1185.4111328125
DIFF_FF_OPP_TOV_PCT_roll5_mean,11.45887565612793,2.0,103.29519653320312
DIFF_SCOR_FGM__PCTAST_roll10_mean,11.451804161071777,3.0,1051.649169921875
DIFF_SCOR_2FGM__PCTUAST_roll5_std,11.393065452575684,1.0,643.0133056640625
DIFF_MISC_OPP_FBPS_roll3_mean,11.383349418640137,3.0,358.0572814941406
DIFF_TRAD_3PA_roll10_std,11.36938762664795,9.0,1716.4002685546875
DIFF_SCOR_PCTPTS_2PT_MR_roll10_std,11.355766296386719,16.0,2288.98779296875
DIFF_FF_TOV_PCT_roll3_mean,11.349919319152832,7.0,464.45794677734375
DIFF_TRAD_FGM_roll3_mean,11.336316108703613,10.0,977.5452880859375
DIFF_FF_OPP_OREB_PCT_roll3_std,11.331202507019043,6.0,1637.8084716796875
DIFF_ADV_AST_RATIO_roll10_mean,11.316463470458984,3.0,962.5504760742188
DIFF_TRAD_BLK_roll5_std,11.296271324157715,2.0,714.5449829101562
DIFF_ADV_AST_RATIO_roll3_mean,11.292813301086426,3.0,1141.5599365234375
DIFF_TRAD_STL_roll10_mean,11.280649185180664,14.0,2733.287353515625
DIFF_FF_FTA_RATE_roll5_mean,11.278294563293457,2.0,121.28176879882812
DIFF_FF_EFG_PCT_roll3_std,11.276784896850586,2.0,2716.697265625
DIFF_SCOR_3FGM__PCTUAST_roll5_mean,11.27294635772705,4.0,454.3858337402344
DIFF_MISC_FBPS_roll5_mean,11.238161087036133,1.0,567.1715698242188
DIFF_ADV_PACE_roll3_mean,11.237622261047363,6.0,385.1108093261719
DIFF_FF_OPP_TOV_PCT_roll3_mean,11.22239875793457,7.0,1161.244140625
DIFF_SCOR_2FGM__PCTAST_roll10_mean,11.218293190002441,3.0,96.05136108398438
DIFF_ADV_DEFRTG_roll3_std,11.162079811096191,9.0,671.4373168945312
DIFF_MISC_OPP_PITP_roll3_std,11.132104873657227,13.0,1355.907470703125
DIFF_FF_TOV_PCT_roll5_mean,11.114986419677734,2.0,693.34814453125
DIFF_SCOR_2FGM__PCTAST_roll5_std,11.076148986816406,3.0,129.9306640625
DIFF_SCOR_PCTFGA_2PT_roll5_std,11.06906509399414,1.0,46.807430267333984
DIFF_ADV_OFFRTG_roll10_std,11.051721572875977,5.0,798.17529296875
DIFF_FF_OPP_FTA_RATE_roll3_std,11.01776123046875,3.0,190.126953125
DIFF_ADV_REB_PCT_roll10_mean,11.010163307189941,12.0,908.790771484375
DIFF_ADV_PACE_roll5_mean,10.994674682617188,4.0,630.0105590820312
DIFF_FF_OPP_OREB_PCT_roll10_std,10.994114875793457,3.0,89.00670623779297
DIFF_MISC_PITP_roll5_mean,10.964439392089844,1.0,2325.65625
DIFF_TRAD_3P_PCT_roll5_std,10.871182441711426,12.0,297.843017578125
DIFF_MISC_FBPS_roll10_std,10.859663963317871,4.0,304.393310546875
DIFF_FF_OREB_PCT_roll5_std,10.854484558105469,3.0,120.08849334716797
DIFF_MISC_OPP_2ND_PTS_roll5_mean,10.829121589660645,1.0,181.7726287841797
DIFF_SCOR_2FGM__PCTUAST_roll5_mean,10.828376770019531,2.0,699.7224731445312
DIFF_MISC_PTS_OFF_TO_roll3_mean,10.781343460083008,1.0,49.84504318237305
DIFF_TRAD_DREB_roll5_std,10.767064094543457,11.0,284.6346435546875
DIFF_MISC_OPP_2ND_PTS_roll3_std,10.75278377532959,3.0,83.37548065185547
DIFF_MISC_PTS_OFF_TO_roll10_mean,10.747581481933594,3.0,847.2929077148438
DIFF_TRAD_AST_roll5_mean,10.740020751953125,2.0,109.59788513183594
DIFF_SCOR_3FGM__PCTUAST_roll3_mean,10.735841751098633,5.0,119.61600494384766
DIFF_TRAD_REB_roll3_mean,10.726263999938965,6.0,444.2774353027344
DIFF_SCOR_PCTPTS_FBPS_roll10_std,10.713788986206055,7.0,348.6720886230469
DIFF_SCOR_PCTFGA_3PT_roll5_std,10.707505226135254,1.0,2746.328857421875
DIFF_ADV_TS_PCT_roll5_mean,10.683307647705078,4.0,1332.90576171875
DIFF_MISC_FBPS_roll5_std,10.639586448669434,10.0,1622.993408203125
DIFF_ADV_TOV_PCT_roll10_std,10.633803367614746,7.0,425.6874694824219
DIFF_SCOR_3FGM__PCTUAST_roll5_std,10.623754501342773,2.0,1361.37841796875
DIFF_SCOR_2FGM__PCTAST_roll5_mean,10.573553085327148,4.0,3387.776611328125
DIFF_SCOR_FGM__PCTAST_roll3_std,10.570209503173828,1.0,1359.6612548828125
DIFF_FF_OREB_PCT_roll10_mean,10.547889709472656,4.0,1271.2301025390625
DIFF_SCOR_3FGM__PCTAST_roll10_mean,10.531997680664062,7.0,3148.09375
DIFF_ADV_TOV_PCT_roll5_mean,10.508310317993164,5.0,217.5775146484375
DIFF_ADV_DEFRTG_roll5_std,10.446379661560059,1.0,1637.8753662109375
DIFF_ADV_AST_PCT_roll3_mean,10.44626235961914,4.0,389.8350830078125
DIFF_TRAD_FTM_roll10_mean,10.425941467285156,6.0,2089.202392578125
DIFF_FF_TOV_PCT_roll5_std,10.422200202941895,6.0,313.3240661621094
DIFF_FF_OPP_OREB_PCT_roll5_mean,10.399445533752441,3.0,2806.1171875
DIFF_SCOR_PCTFGA_3PT_roll3_std,10.39116382598877,1.0,2691.5791015625
DIFF_ADV_DREB_PCT_roll5_std,10.378557205200195,3.0,1059.876708984375
DIFF_ADV_PACE_roll3_std,10.364466667175293,8.0,212.2181854248047
DIFF_SCOR_2FGM__PCTAST_roll3_std,10.36410140991211,1.0,36.40504837036133
DIFF_TRAD_3P_PCT_roll10_std,10.355161666870117,3.0,176.3094482421875
DIFF_SCOR_PCTPTS_2PT_roll10_std,10.290579795837402,3.0,735.7512817382812
DIFF_SCOR_PCTPTS_PITP_roll3_std,10.253951072692871,3.0,610.6416625976562
DIFF_SCOR_PCTPTS_2PT_MR_roll3_std,10.237780570983887,7.0,570.2279663085938
DIFF_SCOR_PCTPTS_FT_roll3_mean,10.236712455749512,4.0,330.5324401855469
DIFF_MISC_OPP_2ND_PTS_roll5_std,10.21231460571289,9.0,284.3560791015625
DIFF_TRAD_REB_roll3_std,10.18191909790039,2.0,1106.142822265625
DIFF_FF_OREB_PCT_roll3_std,10.179211616516113,2.0,723.8560180664062
DIFF_SCOR_PCTPTS_2PT_MR_roll5_std,10.077984809875488,5.0,597.9288940429688
DIFF_ADV_OFFRTG_roll3_std,10.060890197753906,2.0,142.6090087890625
DIFF_TRAD_STL_roll5_std,10.021683692932129,6.0,282.5714416503906
DIFF_ADV_EFG_PCT_roll5_std,9.996587753295898,5.0,237.7353973388672
DIFF_SCOR_PCTPTS_2PT_roll3_std,9.99595832824707,1.0,78.00596618652344
DIFF_SCOR_PCTPTS_2PT_roll5_mean,9.963037490844727,3.0,144.1226806640625
DIFF_SCOR_PCTPTS_OFF_TO_roll10_mean,9.926436424255371,3.0,1195.1795654296875
DIFF_TRAD_REB_roll5_std,9.926177024841309,11.0,1759.4176025390625
DIFF_SCOR_3FGM__PCTUAST_roll10_std,9.891043663024902,2.0,1761.013671875
DIFF_SCOR_FGM__PCTAST_roll5_std,9.884632110595703,3.0,4193.59228515625
DIFF_FF_OPP_FTA_RATE_roll10_std,9.81909465789795,5.0,163.8411865234375
DIFF_ADV_DREB_PCT_roll10_mean,9.783819198608398,3.0,169.4723358154297
DIFF_MISC_OPP_FBPS_roll5_std,9.76342487335205,3.0,1263.01708984375
DIFF_SCOR_2FGM__PCTAST_roll10_std,9.745293617248535,3.0,121.20425415039062
DIFF_TRAD_FTA_roll10_std,9.66657829284668,4.0,37.86286926269531
DIFF_TRAD_PF_roll3_std,9.65268611907959,5.0,191.23182678222656
DIFF_ADV_AST_TO_roll5_mean,9.614867210388184,5.0,695.3814697265625
DIFF_ADV_REB_PCT_roll3_std,9.565824508666992,2.0,122.70079803466797
DIFF_TRAD_OREB_roll3_std,9.564943313598633,7.0,289.67291259765625
DIFF_SCOR_FGM__PCTAST_roll5_mean,9.539963722229004,2.0,936.6678466796875
DIFF_FF_OPP_TOV_PCT_roll10_std,9.44926929473877,3.0,77.8299789428711
DIFF_ADV_TOV_PCT_roll3_mean,9.403229713439941,2.0,33.51323699951172
DIFF_FF_OREB_PCT_roll5_mean,9.344277381896973,2.0,203.81332397460938
DIFF_SCOR_PCTPTS_OFF_TO_roll3_std,9.29862117767334,3.0,1817.7139892578125
DIFF_SCOR_FGM__PCTUAST_roll10_std,9.297450065612793,3.0,550.9568481445312
DIFF_SCOR_PCTPTS_PITP_roll5_std,9.221823692321777,7.0,665.3992919921875
DIFF_ADV_EFG_PCT_roll3_std,9.218488693237305,1.0,80.58526611328125
DIFF_SCOR_3FGM__PCTAST_roll5_std,9.200809478759766,6.0,152.37364196777344
DIFF_ADV_TS_PCT_roll3_std,9.187822341918945,4.0,365.49859619140625
DIFF_TRAD_FGA_roll10_std,9.174513816833496,7.0,2662.724365234375
DIFF_TRAD_TOV_roll5_mean,9.159553527832031,9.0,1220.03857421875
DIFF_SCOR_PCTPTS_3PT_roll10_std,9.135600090026855,5.0,1088.638427734375
DIFF_TRAD_REB_roll10_std,9.094291687011719,4.0,1404.630126953125
DIFF_FF_OREB_PCT_roll3_mean,9.052103042602539,2.0,67.07350158691406
DIFF_FF_OPP_FTA_RATE_roll3_mean,8.85228157043457,2.0,891.855712890625
DIFF_FF_FTA_RATE_roll3_mean,8.772884368896484,6.0,228.07542419433594
DIFF_ADV_OFFRTG_roll3_mean,8.649894714355469,4.0,244.3355712890625
DIFF_FF_OREB_PCT_roll10_std,8.630169868469238,6.0,161.52867126464844
DIFF_MISC_OPP_2ND_PTS_roll10_mean,8.628033638000488,1.0,2939.625244140625
